S_01,S_02_A,S_02_A_01,S_02_B,S_02_B_01,S_02_C,S_02_C_01,S_02_D,S_02_D_01,S_02_E,S_02_E_01,S_02_F,S_02_F_01,DIRECTORIO,SECUENCIA_ENCUESTA,SECUENCIA_P,ORDEN
1,2,,2,,2,,2,,2,,2,,14119,1,1,1
1,1,3,2,,2,,2,,2,,2,,14120,2,1,2
2,,,,,,,,,,,,,14122,1,1,1
1,2,,2,,2,,2,,2,,2,,14127,1,1,1
2,,,,,,,,,,,,,14134,3,1,3
2,,,,,,,,,,,,,14135,3,1,3
1,1,1,2,,2,,2,,2,,2,,14137,2,1,2
1,2,,2,,2,,2,,2,,2,,14138,2,1,2
1,2,,2,,2,,2,,2,,2,,14139,2,1,2
1,2,,2,,2,,2,,2,,2,,14140,3,1,3
1,2,,2,,2,,2,,2,,2,,14141,2,1,2
1,2,,2,,2,,2,,2,,2,,14149,2,1,2
2,,,,,,,,,,,,,14150,5,1,5
1,2,,2,,2,,2,,2,,2,,14155,2,1,2
2,,,,,,,,,,,,,14156,4,1,4
1,2,,2,,2,,2,,2,,2,,14158,1,1,1
2,,,,,,,,,,,,,14159,4,1,4
2,,,,,,,,,,,,,14162,2,1,2
2,,,,,,,,,,,,,14163,3,1,3
1,2,,2,,2,,2,,2,,2,,14164,2,1,2
1,2,,2,,2,,2,,2,,2,,14166,1,1,1
1,2,,1,2,2,,2,,2,,2,,14170,2,1,2
2,,,,,,,,,,,,,14172,3,1,3
1,2,,2,,2,,2,,2,,2,,14175,2,1,2
1,2,,2,,2,,2,,2,,2,,14179,1,1,1
1,2,,2,,2,,2,,2,,2,,14180,1,1,1
1,2,,2,,2,,2,,2,,2,,14182,1,1,1
2,,,,,,,,,,,,,14184,4,1,4
1,2,,2,,2,,2,,2,,2,,14185,2,1,2
1,1,1,2,,2,,2,,2,,2,,14187,1,1,1
1,2,,2,,2,,2,,2,,2,,14191,3,1,3
2,,,,,,,,,,,,,14195,3,1,3
1,2,,2,,2,,2,,2,,2,,14196,3,1,3
2,,,,,,,,,,,,,14197,2,1,2
2,,,,,,,,,,,,,14199,1,1,1
1,2,,1,3,2,,2,,2,,2,,14200,1,1,1
1,2,,2,,2,,2,,2,,2,,14201,2,1,2
2,,,,,,,,,,,,,14203,2,1,2
2,,,,,,,,,,,,,14204,4,1,4
1,2,,2,,2,,2,,2,,2,,14205,1,1,1
1,2,,2,,2,,2,,2,,2,,14206,1,1,1
1,2,,2,,2,,2,,2,,2,,14207,2,1,2
1,2,,2,,2,,2,,2,,2,,14209,1,1,1
2,,,,,,,,,,,,,14210,3,1,3
2,,,,,,,,,,,,,14211,3,1,3
1,2,,2,,2,,2,,2,,2,,14215,2,1,2
1,2,,2,,2,,2,,2,,2,,14216,2,1,2
1,2,,2,,2,,2,,2,,2,,14217,6,1,6
1,2,,2,,2,,2,,2,,2,,14220,2,1,2
1,2,,2,,2,,2,,2,,2,,14221,2,1,2
2,,,,,,,,,,,,,14223,4,1,4
2,,,,,,,,,,,,,14224,1,1,1
1,2,,2,,2,,2,,2,,2,,14228,1,1,1
1,2,,1,3,2,,2,,2,,2,,14229,2,1,2
1,2,,2,,2,,2,,2,,2,,14230,2,1,2
1,2,,2,,2,,2,,2,,2,,14231,2,1,2
2,,,,,,,,,,,,,14232,4,1,4
1,2,,2,,2,,2,,2,,2,,14235,2,1,2
2,,,,,,,,,,,,,14238,1,1,1
2,,,,,,,,,,,,,14239,1,1,1
1,2,,2,,2,,2,,2,,2,,14241,2,1,2
1,2,,2,,2,,2,,2,,2,,14242,4,1,4
1,2,,2,,2,,2,,2,,2,,14244,1,1,1
1,2,,2,,2,,2,,2,,2,,14247,2,1,2
1,2,,2,,2,,2,,2,,2,,14248,2,1,2
1,2,,2,,2,,2,,2,,2,,14250,2,1,2
1,2,,2,,2,,2,,2,,2,,14252,2,1,2
1,2,,2,,2,,2,,2,,2,,14253,1,1,1
2,,,,,,,,,,,,,14254,2,1,2
1,2,,2,,2,,2,,2,,2,,14255,1,1,1
2,,,,,,,,,,,,,14256,5,1,5
1,2,,1,3,2,,2,,2,,2,,14258,2,1,2
1,2,,1,2,2,,2,,2,,2,,14259,3,1,3
1,2,,2,,2,,2,,2,,2,,14261,2,1,2
2,,,,,,,,,,,,,14265,2,1,2
1,2,,2,,2,,2,,2,,2,,14266,4,1,4
1,2,,2,,2,,2,,2,,2,,14268,1,1,1
1,2,,2,,2,,2,,2,,2,,14271,1,1,1
1,2,,2,,2,,2,,2,,2,,14272,1,1,1
1,2,,2,,2,,2,,2,,2,,14273,2,1,2
1,2,,2,,2,,2,,2,,2,,14277,1,1,1
2,,,,,,,,,,,,,14278,2,1,2
2,,,,,,,,,,,,,14279,4,1,4
2,,,,,,,,,,,,,14281,5,1,5
1,2,,2,,2,,2,,2,,2,,14283,1,1,1
1,2,,2,,2,,2,,2,,2,,14284,4,1,4
1,2,,2,,2,,2,,2,,2,,14285,1,1,1
1,2,,2,,2,,2,,2,,2,,14288,2,1,2
1,2,,2,,2,,2,,2,,2,,14291,2,1,2
1,2,,1,2,2,,2,,2,,2,,14294,2,1,2
1,2,,2,,2,,2,,2,,2,,14296,1,1,1
1,2,,2,,2,,2,,2,,2,,14297,2,1,2
1,2,,2,,2,,2,,2,,2,,14300,6,1,6
1,2,,2,,2,,2,,2,,2,,14303,1,1,1
1,2,,1,3,2,,2,,2,,2,,14304,2,1,2
2,,,,,,,,,,,,,14305,2,1,2
2,,,,,,,,,,,,,14306,3,1,3
1,2,,2,,2,,2,,2,,2,,14309,1,1,1
1,2,,2,,2,,2,,2,,2,,14310,2,1,2
2,,,,,,,,,,,,,14311,2,1,2
1,2,,2,,2,,2,,2,,2,,14313,1,1,1
2,,,,,,,,,,,,,14314,2,1,2
1,2,,2,,2,,2,,2,,2,,14315,1,1,1
1,1,2,2,,2,,2,,2,,2,,14317,2,1,2
1,2,,2,,2,,2,,2,,2,,14318,2,1,2
1,2,,2,,2,,2,,2,,2,,14319,5,1,5
1,2,,2,,2,,2,,2,,2,,14321,3,1,3
2,,,,,,,,,,,,,14323,2,1,2
2,,,,,,,,,,,,,14328,2,1,2
1,2,,2,,2,,2,,2,,2,,14330,1,1,1
1,2,,2,,2,,2,,2,,2,,14334,2,1,2
1,2,,2,,2,,2,,2,,2,,14335,2,1,2
1,2,,2,,2,,2,,2,,2,,14336,2,1,2
1,2,,2,,2,,2,,2,,2,,14338,2,1,2
2,,,,,,,,,,,,,14343,4,1,4
1,2,,2,,2,,2,,2,,2,,14347,2,1,2
1,2,,2,,2,,2,,2,,2,,14349,4,1,4
1,2,,2,,2,,2,,2,,2,,14350,3,1,3
2,,,,,,,,,,,,,14351,3,1,3
1,2,,2,,2,,2,,2,,2,,14353,2,1,2
1,2,,2,,2,,2,,2,,2,,14355,2,1,2
1,2,,2,,2,,2,,2,,2,,14356,2,1,2
2,,,,,,,,,,,,,14360,2,1,2
1,2,,2,,2,,2,,2,,2,,14361,1,1,1
1,2,,2,,2,,2,,2,,2,,14362,2,1,2
2,,,,,,,,,,,,,14363,1,1,1
2,,,,,,,,,,,,,14364,2,1,2
1,2,,1,2,2,,2,,2,,2,,14365,2,1,2
1,2,,2,,2,,2,,2,,2,,14366,2,1,2
1,2,,2,,2,,2,,2,,2,,14368,2,1,2
1,2,,1,3,2,,2,,2,,2,,14371,2,1,2
1,2,,2,,2,,2,,2,,2,,14372,6,1,6
2,,,,,,,,,,,,,14373,2,1,2
1,2,,2,,2,,2,,2,,2,,14374,2,1,2
2,,,,,,,,,,,,,14376,2,1,2
1,2,,2,,2,,2,,2,,2,,14378,1,1,1
1,1,3,1,3,2,,2,,2,,2,,14382,2,1,2
1,2,,2,,2,,2,,2,,2,,14383,1,1,1
2,,,,,,,,,,,,,14388,2,1,2
1,2,,2,,2,,2,,2,,2,,14389,1,1,1
1,2,,2,,2,,2,,2,,2,,14390,2,1,2
1,2,,1,3,2,,2,,2,,2,,14391,2,1,2
1,2,,2,,2,,2,,2,,2,,14392,2,1,2
1,2,,2,,2,,2,,2,,2,,14394,1,1,1
2,,,,,,,,,,,,,14396,4,1,4
2,,,,,,,,,,,,,14397,1,1,1
1,2,,2,,2,,2,,2,,2,,14399,1,1,1
1,1,3,2,,2,,2,,2,,2,,14400,2,1,2
2,,,,,,,,,,,,,14403,3,1,3
2,,,,,,,,,,,,,14407,3,1,3
2,,,,,,,,,,,,,14409,1,1,1
1,2,,2,,2,,2,,2,,2,,14410,2,1,2
1,2,,2,,2,,2,,2,,2,,14411,1,1,1
2,,,,,,,,,,,,,14412,1,1,1
1,2,,2,,2,,2,,2,,2,,14414,2,1,2
2,,,,,,,,,,,,,14416,3,1,3
1,1,3,2,,2,,2,,2,,2,,14417,1,1,1
2,,,,,,,,,,,,,14418,2,1,2
1,2,,2,,2,,2,,2,,2,,14419,1,1,1
1,2,,2,,2,,2,,2,,2,,14421,2,1,2
1,1,1,2,,2,,2,,2,,2,,14422,1,1,1
1,2,,2,,2,,2,,2,,2,,14424,1,1,1
1,2,,2,,2,,2,,2,,2,,14425,2,1,2
2,,,,,,,,,,,,,14426,3,1,3
1,2,,2,,2,,2,,2,,2,,14427,2,1,2
1,2,,2,,2,,2,,2,,2,,14429,1,1,1
1,2,,2,,2,,2,,2,,2,,14430,2,1,2
2,,,,,,,,,,,,,14432,2,1,2
1,2,,2,,2,,2,,2,,2,,14433,1,1,1
1,2,,2,,2,,2,,2,,2,,14435,2,1,2
1,2,,2,,2,,2,,2,,2,,14436,2,1,2
1,2,,2,,2,,2,,2,,2,,14437,6,1,6
1,2,,2,,2,,2,,2,,2,,14439,1,1,1
1,2,,2,,2,,2,,2,,2,,14441,4,1,4
1,2,,2,,2,,2,,2,,2,,14442,2,1,2
1,2,,2,,2,,2,,2,,2,,14443,3,1,3
1,2,,2,,2,,2,,2,,2,,14444,4,1,4
1,2,,2,,2,,2,,2,,2,,14445,2,1,2
1,2,,2,,2,,2,,2,,2,,14447,1,1,1
1,2,,2,,2,,2,,2,,2,,14448,3,1,3
1,2,,2,,2,,2,,2,,2,,14449,2,1,2
1,2,,2,,2,,2,,2,,2,,14450,2,1,2
2,,,,,,,,,,,,,14451,3,1,3
1,2,,2,,2,,2,,2,,2,,14454,1,1,1
2,,,,,,,,,,,,,14459,3,1,3
1,2,,2,,2,,2,,2,,2,,14460,2,1,2
1,2,,2,,2,,2,,2,,2,,14461,2,1,2
1,1,3,2,,2,,2,,2,,2,,14463,1,1,1
1,2,,2,,2,,2,,2,,2,,14464,1,1,1
1,2,,1,3,2,,2,,2,,2,,14465,1,1,1
1,2,,2,,2,,2,,2,,2,,14467,2,1,2
2,,,,,,,,,,,,,14469,2,1,2
1,2,,2,,2,,2,,2,,2,,14473,2,1,2
1,2,,2,,2,,2,,2,,2,,14474,2,1,2
1,2,,2,,2,,2,,2,,2,,14477,2,1,2
1,2,,2,,2,,2,,2,,2,,14478,3,1,3
1,2,,2,,2,,2,,2,,2,,14479,2,1,2
2,,,,,,,,,,,,,14480,1,1,1
1,2,,2,,2,,2,,2,,2,,14481,1,1,1
2,,,,,,,,,,,,,14482,4,1,4
1,2,,2,,2,,2,,2,,2,,14483,1,1,1
1,2,,2,,2,,2,,2,,2,,14484,2,1,2
1,2,,2,,2,,2,,2,,2,,14486,2,1,2
2,,,,,,,,,,,,,14487,4,1,4
1,2,,2,,2,,2,,2,,2,,14490,1,1,1
1,2,,2,,2,,2,,2,,2,,14491,1,1,1
2,,,,,,,,,,,,,14494,2,1,2
1,2,,2,,2,,2,,2,,2,,14496,2,1,2
1,2,,2,,2,,2,,2,,2,,14498,4,1,4
1,2,,2,,2,,2,,2,,2,,14499,2,1,2
2,,,,,,,,,,,,,14500,3,1,3
1,2,,2,,2,,2,,2,,2,,14503,4,1,4
1,2,,2,,2,,2,,2,,2,,14504,2,1,2
1,2,,2,,2,,2,,2,,2,,14506,2,1,2
1,2,,2,,2,,2,,2,,2,,14507,2,1,2
1,2,,2,,2,,2,,2,,2,,14508,1,1,1
1,2,,2,,2,,2,,2,,2,,14509,2,1,2
1,2,,2,,2,,2,,2,,2,,14512,1,1,1
1,1,2,1,2,2,,2,,2,,2,,14514,2,1,2
1,2,,2,,2,,2,,2,,2,,14515,1,1,1
2,,,,,,,,,,,,,14516,5,1,5
2,,,,,,,,,,,,,14518,4,1,4
1,2,,2,,2,,2,,2,,2,,14521,1,1,1
1,2,,2,,2,,2,,2,,2,,14522,2,1,2
1,2,,2,,2,,2,,2,,2,,14526,2,1,2
2,,,,,,,,,,,,,14528,3,1,3
1,2,,2,,2,,2,,2,,2,,14529,1,1,1
1,2,,2,,2,,2,,2,,2,,14531,1,1,1
2,,,,,,,,,,,,,14532,3,1,3
1,2,,2,,2,,2,,2,,2,,14533,2,1,2
2,,,,,,,,,,,,,14535,3,1,3
2,,,,,,,,,,,,,14536,2,1,2
1,2,,2,,2,,2,,2,,2,,14539,1,1,1
1,2,,2,,2,,2,,2,,2,,14540,2,1,2
1,2,,2,,2,,2,,2,,2,,14542,2,1,2
1,2,,2,,2,,2,,2,,2,,14543,3,1,3
1,2,,2,,2,,2,,2,,2,,14545,1,1,1
2,,,,,,,,,,,,,14547,3,1,3
1,2,,2,,2,,2,,2,,2,,14548,1,1,1
2,,,,,,,,,,,,,14549,4,1,4
1,2,,2,,2,,2,,2,,2,,14552,1,1,1
1,2,,2,,2,,2,,2,,2,,14555,2,1,2
1,2,,2,,2,,2,,2,,2,,14557,2,1,2
1,2,,2,,2,,2,,2,,2,,14561,2,1,2
1,2,,2,,2,,2,,2,,2,,14562,5,1,5
2,,,,,,,,,,,,,14563,2,1,2
1,2,,2,,2,,2,,2,,2,,14565,1,1,1
1,1,1,1,1,2,,2,,2,,2,,14566,1,1,1
1,2,,2,,2,,2,,2,,2,,14569,1,1,1
2,,,,,,,,,,,,,14570,3,1,3
2,,,,,,,,,,,,,14571,1,1,1
2,,,,,,,,,,,,,14572,3,1,3
2,,,,,,,,,,,,,14573,1,1,1
2,,,,,,,,,,,,,14576,2,1,2
1,2,,2,,2,,2,,2,,2,,14577,3,1,3
2,,,,,,,,,,,,,14578,5,1,5
1,2,,2,,2,,2,,2,,2,,14579,2,1,2
1,2,,2,,2,,2,,2,,2,,14583,2,1,2
1,2,,2,,2,,2,,2,,2,,14585,1,1,1
1,2,,2,,2,,2,,2,,2,,14586,2,1,2
1,2,,2,,2,,2,,2,,2,,14589,1,1,1
1,2,,2,,2,,2,,2,,2,,14593,1,1,1
2,,,,,,,,,,,,,14596,3,1,3
1,2,,2,,2,,2,,2,,2,,14597,5,1,5
1,2,,2,,2,,2,,2,,2,,14598,2,1,2
1,2,,2,,2,,2,,2,,2,,14599,4,1,4
1,2,,2,,2,,2,,2,,2,,14600,2,1,2
2,,,,,,,,,,,,,14604,2,1,2
2,,,,,,,,,,,,,14606,3,1,3
2,,,,,,,,,,,,,14608,4,1,4
1,2,,2,,2,,2,,2,,2,,14613,1,1,1
1,2,,2,,2,,2,,2,,2,,14614,1,1,1
1,2,,2,,2,,2,,2,,2,,14615,1,1,1
1,2,,2,,2,,2,,2,,2,,14616,3,1,3
1,2,,2,,2,,2,,2,,2,,14617,1,1,1
1,2,,2,,2,,2,,2,,2,,14619,2,1,2
1,2,,2,,2,,2,,2,,2,,14620,2,1,2
2,,,,,,,,,,,,,14621,3,1,3
1,2,,2,,2,,2,,2,,2,,14623,2,1,2
1,2,,2,,2,,2,,2,,2,,14624,9,1,9
1,2,,2,,2,,2,,2,,2,,14626,2,1,2
2,,,,,,,,,,,,,14627,3,1,3
2,,,,,,,,,,,,,14630,3,1,3
2,,,,,,,,,,,,,14631,5,1,5
1,2,,2,,2,,2,,2,,2,,14632,5,1,5
1,2,,2,,2,,2,,2,,2,,14635,2,1,2
1,2,,2,,2,,2,,2,,2,,14636,1,1,1
1,2,,2,,2,,2,,2,,2,,14637,2,1,2
2,,,,,,,,,,,,,14638,2,1,2
1,2,,2,,2,,2,,2,,2,,14641,2,1,2
1,2,,2,,2,,2,,2,,2,,14642,2,1,2
2,,,,,,,,,,,,,14643,1,1,1
1,2,,2,,2,,2,,2,,2,,14645,1,1,1
1,1,3,2,,2,,2,,2,,2,,14646,1,1,1
1,2,,2,,2,,2,,2,,2,,14650,3,1,3
2,,,,,,,,,,,,,14651,3,1,3
1,2,,2,,2,,2,,2,,2,,14652,2,1,2
2,,,,,,,,,,,,,14654,2,1,2
2,,,,,,,,,,,,,14656,2,1,2
1,2,,2,,2,,2,,2,,2,,14659,2,1,2
1,2,,2,,2,,2,,2,,2,,14661,1,1,1
1,2,,2,,2,,2,,2,,2,,14662,1,1,1
1,2,,2,,2,,2,,2,,2,,14665,2,1,2
1,2,,2,,2,,2,,2,,2,,14667,1,1,1
1,2,,2,,2,,2,,2,,2,,14668,2,1,2
1,2,,2,,2,,2,,2,,2,,14669,1,1,1
2,,,,,,,,,,,,,14671,2,1,2
2,,,,,,,,,,,,,14672,2,1,2
2,,,,,,,,,,,,,14675,2,1,2
1,2,,2,,2,,2,,2,,2,,14676,2,1,2
1,2,,2,,2,,2,,2,,2,,14678,2,1,2
1,2,,1,3,2,,2,,2,,2,,14680,4,1,4
2,,,,,,,,,,,,,14682,4,1,4
1,2,,2,,2,,2,,2,,2,,14684,2,1,2
1,2,,1,3,2,,2,,2,,2,,14685,2,1,2
1,2,,2,,2,,2,,2,,2,,14686,1,1,1
1,2,,2,,2,,2,,2,,2,,14696,4,1,4
1,2,,2,,2,,2,,2,,2,,14697,1,1,1
2,,,,,,,,,,,,,14701,4,1,4
1,1,3,1,3,2,,2,,2,,2,,14702,2,1,2
1,2,,2,,2,,2,,2,,2,,14703,1,1,1
1,2,,2,,2,,2,,2,,2,,14707,1,1,1
1,2,,2,,2,,2,,2,,2,,14708,3,1,3
1,2,,2,,2,,2,,2,,2,,14709,1,1,1
2,,,,,,,,,,,,,14710,4,1,4
1,2,,2,,2,,2,,2,,2,,14713,2,1,2
1,2,,2,,2,,2,,2,,2,,14714,2,1,2
2,,,,,,,,,,,,,14715,5,1,5
1,2,,2,,2,,2,,2,,2,,14717,2,1,2
1,2,,2,,2,,2,,2,,2,,14719,1,1,1
1,2,,2,,2,,2,,2,,2,,14722,1,1,1
2,,,,,,,,,,,,,14723,2,1,2
2,,,,,,,,,,,,,14725,1,1,1
1,2,,2,,2,,2,,2,,2,,14729,1,1,1
2,,,,,,,,,,,,,14732,1,1,1
1,2,,2,,2,,2,,2,,2,,14734,2,1,2
1,2,,1,3,2,,2,,2,,2,,14736,4,1,4
2,,,,,,,,,,,,,14737,4,1,4
1,2,,2,,2,,2,,2,,2,,14738,1,1,1
1,2,,2,,2,,2,,2,,2,,14739,1,1,1
1,2,,2,,2,,2,,2,,2,,14741,1,1,1
2,,,,,,,,,,,,,14743,5,1,5
2,,,,,,,,,,,,,14745,6,1,6
1,2,,2,,2,,2,,2,,2,,14746,2,1,2
2,,,,,,,,,,,,,14752,4,1,4
2,,,,,,,,,,,,,14758,3,1,3
1,2,,2,,2,,2,,2,,2,,14759,2,1,2
1,2,,2,,2,,2,,2,,2,,14761,7,1,7
1,2,,2,,2,,2,,2,,2,,14763,1,1,1
1,2,,2,,2,,2,,2,,2,,14768,1,1,1
1,2,,2,,2,,2,,2,,2,,14770,1,1,1
1,2,,2,,2,,2,,2,,2,,14771,2,1,2
1,2,,2,,2,,2,,2,,2,,14772,2,1,2
1,2,,2,,2,,2,,2,,2,,14773,1,1,1
2,,,,,,,,,,,,,14775,3,1,3
1,2,,2,,2,,2,,2,,2,,14776,1,1,1
1,2,,2,,2,,2,,2,,2,,14777,3,1,3
1,2,,2,,2,,2,,2,,2,,14780,1,1,1
1,2,,2,,2,,2,,2,,2,,14781,1,1,1
1,2,,2,,2,,2,,2,,2,,14784,1,1,1
1,2,,2,,2,,2,,2,,2,,14785,1,1,1
1,2,,1,2,2,,2,,2,,2,,14790,4,1,4
1,2,,2,,2,,2,,2,,2,,14791,1,1,1
1,2,,2,,2,,2,,2,,2,,14792,1,1,1
1,2,,2,,2,,2,,2,,2,,14794,1,1,1
1,2,,2,,2,,2,,2,,2,,14795,2,1,2
1,2,,2,,2,,2,,2,,2,,14798,1,1,1
1,2,,2,,2,,2,,2,,2,,14799,3,1,3
1,2,,1,1,2,,2,,2,,2,,14800,1,1,1
1,2,,1,3,2,,2,,2,,2,,14803,2,1,2
2,,,,,,,,,,,,,14804,2,1,2
1,2,,2,,2,,2,,2,,2,,14805,1,1,1
1,1,3,2,,2,,2,,2,,2,,14807,1,1,1
2,,,,,,,,,,,,,14808,4,1,4
1,2,,2,,2,,2,,2,,2,,14813,2,1,2
1,2,,1,3,2,,2,,2,,2,,14818,1,1,1
1,2,,2,,2,,2,,2,,2,,14819,1,1,1
2,,,,,,,,,,,,,14820,2,1,2
1,2,,2,,2,,2,,2,,2,,14827,1,1,1
1,2,,2,,2,,2,,2,,2,,14828,2,1,2
1,2,,1,3,2,,2,,2,,2,,14829,2,1,2
1,2,,2,,2,,2,,2,,2,,14830,2,1,2
1,2,,2,,2,,2,,2,,2,,14831,2,1,2
1,2,,2,,2,,2,,2,,2,,14832,2,1,2
2,,,,,,,,,,,,,14835,7,1,7
2,,,,,,,,,,,,,14837,4,1,4
1,2,,2,,2,,2,,2,,2,,14838,1,1,1
1,2,,2,,2,,2,,2,,2,,14842,1,1,1
1,2,,2,,2,,2,,2,,2,,14843,2,1,2
1,2,,2,,2,,2,,2,,2,,14844,1,1,1
1,2,,2,,2,,2,,2,,2,,14845,1,1,1
2,,,,,,,,,,,,,14849,1,1,1
1,2,,2,,2,,2,,2,,2,,14852,2,1,2
1,2,,2,,2,,2,,2,,2,,14853,2,1,2
1,2,,2,,2,,2,,2,,2,,14855,1,1,1
2,,,,,,,,,,,,,14858,5,1,5
1,2,,2,,2,,2,,2,,2,,14859,1,1,1
1,2,,2,,2,,2,,2,,2,,14860,1,1,1
2,,,,,,,,,,,,,14862,1,1,1
1,2,,2,,2,,2,,2,,2,,14863,1,1,1
1,2,,2,,2,,2,,2,,2,,14864,2,1,2
1,2,,2,,2,,2,,2,,2,,14867,2,1,2
2,,,,,,,,,,,,,14869,6,1,6
1,2,,2,,2,,2,,2,,2,,14871,2,1,2
1,2,,2,,2,,2,,2,,2,,14872,4,1,4
2,,,,,,,,,,,,,14876,2,1,2
1,2,,2,,2,,2,,2,,2,,14878,1,1,1
1,2,,2,,2,,2,,2,,2,,14879,3,1,3
1,2,,2,,2,,2,,2,,2,,14881,1,1,1
1,2,,2,,2,,2,,2,,2,,14884,2,1,2
2,,,,,,,,,,,,,14885,1,1,1
1,2,,2,,2,,2,,2,,2,,14886,2,1,2
2,,,,,,,,,,,,,14887,4,1,4
1,2,,2,,2,,2,,2,,2,,14890,2,1,2
1,2,,2,,2,,2,,2,,2,,14891,2,1,2
1,2,,2,,2,,2,,2,,2,,14894,2,1,2
2,,,,,,,,,,,,,14895,3,1,3
2,,,,,,,,,,,,,14896,2,1,2
1,2,,2,,2,,2,,2,,2,,14897,2,1,2
2,,,,,,,,,,,,,14898,3,1,3
1,2,,2,,2,,2,,2,,2,,14900,1,1,1
2,,,,,,,,,,,,,14902,3,1,3
1,2,,2,,2,,2,,2,,2,,14903,1,1,1
1,2,,2,,2,,2,,2,,2,,14907,1,1,1
1,2,,2,,2,,2,,2,,2,,14908,2,1,2
1,2,,2,,2,,2,,2,,2,,14909,2,1,2
2,,,,,,,,,,,,,14910,3,1,3
1,2,,2,,2,,2,,2,,2,,14916,1,1,1
1,2,,2,,2,,2,,2,,2,,14917,2,1,2
1,2,,2,,2,,2,,2,,2,,14919,1,1,1
1,2,,2,,2,,2,,2,,2,,14921,1,1,1
1,2,,1,3,2,,2,,2,,2,,14922,2,1,2
1,2,,2,,2,,2,,2,,2,,14924,2,1,2
2,,,,,,,,,,,,,14925,2,1,2
1,2,,2,,2,,2,,2,,2,,14926,1,1,1
1,2,,2,,2,,2,,2,,2,,14928,1,1,1
2,,,,,,,,,,,,,14932,2,1,2
2,,,,,,,,,,,,,14933,2,1,2
2,,,,,,,,,,,,,14934,2,1,2
1,2,,2,,2,,2,,2,,2,,14936,2,1,2
1,2,,2,,2,,2,,2,,2,,14941,1,1,1
2,,,,,,,,,,,,,14943,4,1,4
1,2,,2,,2,,2,,2,,2,,14945,2,1,2
2,,,,,,,,,,,,,14946,3,1,3
1,2,,2,,2,,2,,2,,2,,14947,2,1,2
1,2,,2,,2,,2,,2,,2,,14949,2,1,2
1,2,,2,,2,,2,,2,,2,,14951,2,1,2
1,2,,2,,2,,2,,2,,2,,14954,1,1,1
1,2,,2,,2,,2,,2,,2,,14956,1,1,1
2,,,,,,,,,,,,,14959,3,1,3
1,2,,2,,2,,2,,2,,2,,14960,5,1,5
1,2,,2,,2,,2,,2,,2,,14961,1,1,1
1,2,,2,,2,,2,,2,,2,,14962,6,1,6
1,2,,2,,2,,2,,2,,2,,14963,2,1,2
1,2,,2,,2,,2,,2,,2,,14967,2,1,2
2,,,,,,,,,,,,,14969,3,1,3
1,2,,2,,2,,2,,2,,2,,14971,2,1,2
1,2,,2,,2,,2,,2,,2,,14974,1,1,1
2,,,,,,,,,,,,,14975,2,1,2
2,,,,,,,,,,,,,14977,3,1,3
1,2,,2,,2,,2,,2,,2,,14978,5,1,5
1,2,,2,,2,,2,,2,,2,,14979,2,1,2
1,2,,2,,2,,2,,2,,2,,14987,2,1,2
2,,,,,,,,,,,,,14988,2,1,2
1,2,,2,,2,,2,,2,,2,,14990,1,1,1
1,2,,2,,2,,2,,2,,2,,14991,2,1,2
1,2,,2,,2,,2,,2,,2,,14993,3,1,3
2,,,,,,,,,,,,,14997,2,1,2
1,2,,2,,2,,2,,2,,2,,14998,2,1,2
1,2,,2,,2,,2,,2,,2,,15000,1,1,1
2,,,,,,,,,,,,,15001,3,1,3
1,2,,2,,2,,2,,2,,2,,15003,1,1,1
1,2,,2,,2,,2,,2,,2,,15005,3,1,3
1,2,,2,,2,,2,,2,,2,,15006,2,1,2
1,2,,2,,2,,2,,2,,2,,15008,2,1,2
1,2,,2,,2,,2,,2,,2,,15013,3,1,3
2,,,,,,,,,,,,,15014,3,1,3
2,,,,,,,,,,,,,15015,5,1,5
1,2,,2,,2,,2,,2,,2,,15017,3,1,3
1,2,,2,,2,,2,,2,,2,,15018,2,1,2
2,,,,,,,,,,,,,15019,3,1,3
1,2,,2,,2,,2,,2,,2,,15021,1,1,1
1,2,,2,,2,,2,,2,,2,,15024,1,1,1
1,2,,2,,2,,2,,2,,2,,15026,3,1,3
1,2,,2,,2,,2,,2,,2,,15030,2,1,2
1,2,,2,,2,,2,,2,,2,,15031,1,1,1
1,2,,2,,2,,2,,2,,2,,15035,1,1,1
1,2,,2,,2,,2,,2,,2,,15036,1,1,1
1,2,,2,,2,,2,,2,,2,,15041,4,1,4
1,2,,2,,2,,2,,2,,2,,15042,2,1,2
1,2,,2,,2,,2,,2,,2,,15043,2,1,2
1,2,,1,3,2,,2,,2,,2,,15044,1,1,1
1,2,,2,,2,,2,,2,,2,,15045,2,1,2
1,2,,2,,2,,2,,2,,2,,15047,2,1,2
1,2,,2,,2,,2,,2,,2,,15048,2,1,2
2,,,,,,,,,,,,,15050,4,1,4
1,2,,2,,2,,2,,2,,2,,15051,1,1,1
1,2,,2,,2,,2,,2,,2,,15052,2,1,2
1,2,,2,,2,,2,,2,,2,,15053,2,1,2
1,2,,2,,2,,2,,2,,2,,15054,2,1,2
2,,,,,,,,,,,,,15055,1,1,1
1,1,3,1,3,2,,2,,2,,2,,15058,2,1,2
1,2,,2,,2,,2,,2,,2,,15060,2,1,2
1,2,,2,,2,,2,,2,,2,,15061,2,1,2
1,2,,2,,2,,2,,2,,2,,15062,1,1,1
