R_01,R_02,R_03,R_04,R_05,R_06,R_07,R_08_A,R_08_B,R_08_C,R_08_D,R_09,DIRECTORIO,SECUENCIA_ENCUESTA,SECUENCIA_P,ORDEN
2,,0,,2,2,2,9,1,9,9,2,865,3,1,3
2,,0,,1,1,1,2,2,9,9,9,867,2,1,2
2,,0,,1,2,9,9,2,9,9,2,868,2,1,2
2,,0,,2,1,2,9,9,9,9,2,869,1,1,1
2,,0,,2,2,2,9,2,9,9,2,874,2,1,2
2,,0,,1,1,1,9,2,9,9,2,878,3,1,3
2,,0,,2,1,2,9,9,9,9,2,879,2,1,2
2,,0,,1,2,1,9,9,9,9,9,881,2,1,2
2,,0,,2,2,2,2,2,9,9,2,882,1,1,1
2,,0,,2,2,2,2,9,9,9,2,884,1,1,1
2,,0,,2,2,2,9,9,9,9,2,886,2,1,2
2,,0,,1,1,9,9,2,9,9,9,889,2,1,2
2,,0,,1,2,2,9,2,9,9,2,890,2,1,2
2,,0,,1,2,2,9,2,9,9,2,891,1,1,1
2,,0,,2,2,2,9,9,9,9,2,893,2,1,2
2,,0,,2,2,2,9,9,9,9,2,897,2,1,2
2,,0,,1,2,2,9,2,9,9,1,898,3,1,3
2,,0,,2,2,2,9,2,9,9,2,899,2,1,2
2,,0,,2,2,2,9,2,9,9,2,903,5,1,5
2,,0,,2,2,9,9,9,9,9,2,904,2,1,2
2,,0,,2,2,2,2,2,9,9,2,906,1,1,1
2,,1,2,1,1,2,9,2,9,9,2,908,1,1,1
2,,0,,2,2,2,1,1,9,9,2,910,1,1,1
2,,0,,2,2,2,9,9,9,9,2,914,1,1,1
2,,0,,1,1,1,9,9,9,9,2,915,2,1,2
2,,0,,2,2,2,9,2,9,9,2,917,2,1,2
2,,0,,1,1,9,9,9,9,9,9,918,1,1,1
2,,0,,1,2,1,9,2,9,9,2,920,2,1,2
2,,0,,2,2,2,9,2,9,9,2,921,1,1,1
2,,0,,2,2,2,2,1,9,9,2,923,1,1,1
2,,0,,2,1,2,9,2,9,9,2,924,5,1,5
2,,3,2,2,2,2,9,2,9,9,2,926,2,1,2
2,,0,,2,2,2,9,1,9,9,2,927,1,1,1
2,,0,,1,1,9,9,2,9,9,2,928,1,1,1
2,,0,,1,1,9,9,2,9,9,9,929,1,1,1
2,,0,,1,1,1,9,2,9,9,2,930,1,1,1
2,,0,,2,2,2,9,9,9,9,2,934,2,1,2
2,,0,,2,2,2,9,9,9,9,2,935,1,1,1
2,,0,,1,1,1,9,2,9,9,2,936,1,1,1
2,,0,,2,2,2,9,2,9,9,2,937,1,1,1
2,,0,,2,2,2,9,2,9,9,2,938,2,1,2
2,,0,,2,2,2,9,2,9,9,2,939,1,1,1
2,,0,,1,1,2,9,2,9,9,2,940,2,1,2
2,,0,,2,1,2,9,2,9,9,2,942,2,1,2
2,,0,,2,2,2,9,9,9,9,9,945,2,1,2
2,,0,,2,2,2,9,2,9,9,2,946,1,1,1
2,,0,,1,1,1,9,2,9,9,2,949,1,1,1
2,,0,,1,2,9,9,2,9,9,2,950,1,1,1
2,,0,,2,2,2,9,2,9,9,2,951,1,1,1
2,,0,,2,2,1,9,9,9,9,2,954,1,1,1
2,,0,,2,2,2,9,2,9,9,2,955,1,1,1
2,,30,2,1,1,2,9,9,9,9,2,959,4,1,4
2,,0,,1,2,2,9,9,9,9,9,960,1,1,1
2,,0,,1,2,2,9,9,9,9,2,963,2,1,2
2,,0,,1,1,9,9,2,9,9,2,966,2,1,2
2,,0,,1,1,1,9,9,9,9,2,967,2,1,2
2,,0,,1,1,1,9,9,9,9,2,969,4,1,4
2,,0,,1,1,2,9,9,9,9,2,971,2,1,2
2,,0,,2,2,2,9,2,9,9,2,974,2,1,2
2,,0,,1,2,2,9,2,9,9,2,980,2,1,2
1,2,0,,1,1,1,1,1,9,9,2,981,1,1,1
2,,0,,1,1,9,9,2,9,9,2,983,2,1,2
2,,0,,2,2,2,9,9,9,9,2,985,2,1,2
2,,0,,2,2,2,9,2,9,9,2,986,2,1,2
2,,0,,2,2,2,9,2,9,9,2,988,1,1,1
2,,0,,1,2,2,9,2,9,9,2,989,1,1,1
2,,0,,1,2,9,9,9,9,9,2,990,1,1,1
2,,0,,1,1,2,9,2,9,9,2,991,1,1,1
2,,0,,2,2,2,9,2,9,9,2,992,1,1,1
2,,1,2,1,1,2,9,2,9,9,2,993,1,1,1
2,,3,2,1,1,2,9,9,9,9,2,994,1,1,1
2,,0,,2,2,2,9,9,9,9,2,996,1,1,1
2,,0,,2,2,2,9,9,9,9,2,998,1,1,1
2,,0,,1,1,1,9,2,9,9,2,999,3,1,3
2,,0,,1,1,1,2,2,9,9,2,1002,1,1,1
2,,1,2,1,1,1,9,2,9,9,2,1003,2,1,2
2,,0,,2,2,2,9,2,9,9,2,1006,1,1,1
2,,0,,1,1,2,9,2,9,9,2,1007,2,1,2
2,,0,,2,2,2,9,9,9,9,2,1009,1,1,1
2,,1,2,2,2,2,9,9,9,9,2,1010,2,1,2
2,,0,,2,2,2,9,2,9,9,2,1011,2,1,2
2,,0,,1,1,2,9,2,9,9,2,1013,1,1,1
2,,0,,2,2,2,9,9,9,9,2,1014,1,1,1
2,,0,,2,2,2,9,2,9,9,2,1015,2,1,2
2,,0,,2,2,2,9,9,9,9,2,1017,2,1,2
2,,0,,1,1,2,9,9,9,9,2,1020,1,1,1
2,,0,,2,2,2,9,9,9,9,2,1022,2,1,2
2,,8,2,1,2,2,1,2,9,9,2,1023,1,1,1
2,,0,,1,1,2,9,9,9,9,2,1025,1,1,1
2,,0,,2,2,2,9,2,9,9,2,1026,1,1,1
2,,0,,2,2,2,9,2,9,9,2,1028,7,1,7
2,,0,,1,1,9,9,2,9,9,2,1030,3,1,3
2,,0,,2,2,2,2,9,9,9,2,1031,1,1,1
2,,3,2,2,2,2,9,9,9,9,2,1032,2,1,2
2,,2,2,1,2,2,9,2,9,9,2,1035,4,1,4
2,,0,,2,2,2,9,2,9,9,2,1036,1,1,1
2,,0,,2,2,2,9,2,9,9,2,1037,1,1,1
2,,0,,2,2,2,9,2,9,9,2,1038,2,1,2
2,,0,,1,1,1,9,2,9,9,2,1039,1,1,1
2,,0,,1,1,9,9,2,9,9,9,1041,1,1,1
2,,5,2,2,2,2,9,9,9,9,2,1047,4,1,4
2,,1,2,2,2,2,9,1,9,9,2,1049,2,1,2
2,,0,,1,1,1,9,2,9,9,2,1050,2,1,2
2,,0,,1,1,1,9,2,9,9,2,1054,1,1,1
2,,2,2,2,1,2,9,9,9,9,2,1056,1,1,1
2,,0,,2,2,2,9,9,9,9,2,1057,1,1,1
2,,0,,2,2,2,9,2,9,9,2,1059,1,1,1
2,,0,,1,2,2,9,9,9,9,2,1061,4,1,4
2,,0,,1,1,1,9,9,9,9,2,1063,2,1,2
2,,0,,2,2,2,9,2,9,9,2,1064,1,1,1
2,,3,2,1,2,2,9,2,9,9,2,1066,3,1,3
2,,0,,2,2,2,9,9,9,9,2,1069,2,1,2
2,,0,,2,2,2,2,1,9,9,2,1070,2,1,2
2,,0,,1,1,1,9,2,9,9,2,1071,2,1,2
1,2,0,,2,2,2,9,2,9,9,2,1072,2,1,2
2,,0,,2,2,2,9,2,9,9,2,1074,1,1,1
2,,2,2,2,2,2,9,2,9,9,2,1075,1,1,1
2,,0,,2,2,2,9,2,9,9,2,1076,3,1,3
2,,0,,2,2,2,1,1,9,9,1,1077,1,1,1
2,,0,,2,2,2,9,2,9,9,2,1085,2,1,2
2,,0,,9,1,9,9,9,9,9,2,1087,1,1,1
2,,2,2,2,2,2,9,2,9,9,2,1089,2,1,2
2,,0,,1,1,2,9,9,9,9,9,1095,1,1,1
2,,0,,1,1,2,2,2,9,9,2,1096,1,1,1
2,,0,,1,2,2,9,2,9,9,2,1097,3,1,3
2,,0,,1,2,2,9,1,9,9,2,1099,1,1,1
2,,0,,2,2,2,9,2,9,9,2,1102,2,1,2
1,2,0,,1,2,2,9,2,9,9,2,1103,2,1,2
2,,0,,1,1,9,9,2,9,9,2,1105,1,1,1
2,,0,,2,2,2,9,2,9,9,2,1106,4,1,4
2,,0,,1,1,2,2,2,9,9,2,1107,1,1,1
2,,5,2,1,1,2,9,9,9,9,2,1115,1,1,1
2,,0,,2,2,2,9,9,9,9,2,1118,2,1,2
2,,0,,1,1,9,9,9,9,9,2,1121,2,1,2
2,,3,2,2,2,2,9,9,9,2,2,1123,1,1,1
2,,0,,2,2,2,1,1,1,9,2,1124,2,1,2
2,,0,,2,2,2,9,2,9,9,2,1126,2,1,2
2,,0,,1,2,2,9,9,9,9,2,1128,1,1,1
2,,0,,2,2,2,9,9,9,9,2,1129,2,1,2
2,,0,,2,2,2,9,1,9,9,2,1130,1,1,1
2,,0,,2,2,2,9,2,9,9,2,1134,1,1,1
2,,10,2,2,2,2,9,2,9,9,2,1136,1,1,1
2,,10,2,1,2,2,9,2,9,9,2,1137,2,1,2
2,,0,,2,2,2,9,9,9,9,2,1138,1,1,1
2,,0,,1,1,2,2,2,9,9,2,1139,1,1,1
2,,0,,1,2,2,9,2,9,9,2,1140,1,1,1
2,,0,,1,1,1,9,2,9,9,2,1141,1,1,1
2,,0,,2,2,2,9,2,2,9,2,1142,3,1,3
2,,2,2,2,2,2,9,9,9,9,2,1145,2,1,2
2,,0,,2,2,2,9,9,9,9,9,1147,2,1,2
2,,0,,1,1,2,9,9,9,9,2,1151,2,1,2
2,,0,,2,2,2,9,2,9,9,2,1152,1,1,1
2,,0,,1,1,1,9,9,9,9,2,1153,1,1,1
2,,0,,1,2,9,9,2,9,9,2,1157,4,1,4
2,,0,,1,1,2,9,2,9,9,2,1159,1,1,1
2,,0,,1,1,2,9,2,9,9,2,1160,1,1,1
2,,0,,2,2,2,9,9,9,9,2,1161,4,1,4
2,,0,,2,2,2,9,9,9,9,2,1163,2,1,2
2,,0,,2,2,2,9,2,9,9,2,1164,1,1,1
2,,0,,1,1,1,9,2,9,9,2,1170,2,1,2
2,,0,,2,2,2,9,2,9,9,2,1171,1,1,1
2,,0,,2,2,2,9,2,9,9,2,1175,1,1,1
2,,0,,2,2,2,9,2,9,9,2,1178,2,1,2
2,,0,,1,1,2,9,9,9,9,9,1179,1,1,1
2,,3,2,9,2,9,9,9,9,9,2,1180,1,1,1
2,,0,,1,1,1,9,2,9,9,2,1184,2,1,2
2,,0,,2,2,2,9,9,9,9,2,1185,2,1,2
2,,0,,1,2,2,9,2,9,9,2,1188,3,1,3
2,,0,,2,2,2,9,2,9,9,2,1189,3,1,3
2,,0,,2,2,2,9,2,9,9,2,1190,2,1,2
2,,0,,1,1,9,9,9,9,9,1,1192,3,1,3
2,,0,,2,2,2,9,9,9,9,2,1193,2,1,2
2,,0,,2,2,2,9,9,9,9,2,1194,2,1,2
2,,0,,1,1,1,9,2,9,9,2,1195,1,1,1
2,,0,,2,2,2,9,9,9,9,2,1196,1,1,1
2,,0,,1,1,1,9,2,9,9,2,1198,1,1,1
2,,0,,2,2,2,9,2,9,9,2,1199,2,1,2
2,,0,,2,2,2,9,9,9,9,9,1200,2,1,2
2,,0,,2,2,2,9,9,9,9,2,1201,1,1,1
2,,0,,2,2,2,9,2,9,9,2,1203,3,1,3
2,,0,,2,2,2,9,9,9,9,2,1207,1,1,1
2,,0,,2,2,2,9,2,9,9,2,1209,1,1,1
2,,0,,1,1,2,9,9,9,9,2,1212,1,1,1
2,,0,,2,2,2,9,9,9,9,2,1213,1,1,1
9,,0,,2,2,2,9,2,9,9,2,1214,1,1,1
2,,0,,1,1,2,9,2,9,9,2,1217,2,1,2
2,,0,,1,2,2,9,2,9,9,2,1218,1,1,1
2,,0,,2,2,2,9,2,9,9,2,1221,2,1,2
2,,0,,1,2,9,9,2,9,9,2,1223,2,1,2
2,,0,,2,2,2,9,2,9,9,2,1224,1,1,1
2,,0,,1,1,1,9,9,9,9,2,1225,2,1,2
2,,0,,2,2,2,9,9,9,9,2,1228,1,1,1
2,,0,,2,2,2,9,2,9,9,2,1229,4,1,4
2,,2,2,1,2,9,9,2,9,9,2,1231,1,1,1
2,,0,,1,1,2,2,2,2,9,2,1232,3,1,3
2,,0,,2,2,2,9,2,9,9,2,1235,1,1,1
2,,0,,1,2,9,9,2,9,9,2,1237,2,1,2
2,,0,,2,2,2,2,9,9,9,2,1238,1,1,1
2,,0,,1,1,2,9,2,9,9,9,1240,2,1,2
2,,0,,2,2,2,2,2,9,9,2,1242,4,1,4
2,,0,,1,1,9,9,2,9,9,2,1244,2,1,2
2,,0,,1,1,1,9,2,9,9,2,1248,2,1,2
2,,0,,2,2,2,2,2,9,9,2,1249,3,1,3
2,,0,,2,2,2,9,9,9,9,2,1251,2,1,2
2,,0,,2,2,2,9,9,9,9,2,1258,1,1,1
2,,5,2,2,1,2,9,2,9,9,2,1259,3,1,3
2,,0,,2,2,9,9,9,9,9,2,1260,3,1,3
2,,0,,2,1,2,9,9,9,9,2,1261,1,1,1
2,,1,2,1,1,1,9,2,9,9,2,1263,1,1,1
2,,0,,1,1,9,9,9,9,9,2,1264,1,1,1
2,,0,,1,2,9,2,2,9,9,2,1265,1,1,1
2,,0,,2,1,2,9,2,9,9,2,1266,2,1,2
2,,0,,1,2,2,9,9,9,9,2,1268,4,1,4
2,,0,,2,2,9,9,9,9,9,2,1269,2,1,2
1,2,0,,1,1,1,9,2,9,9,2,1270,1,1,1
2,,0,,1,2,2,9,9,9,9,2,1277,1,1,1
2,,0,,2,2,2,9,2,9,9,2,1278,2,1,2
2,,0,,1,1,9,9,2,9,9,2,1279,5,1,5
2,,0,,2,2,2,9,2,9,9,9,1281,1,1,1
2,,0,,2,2,2,9,1,9,9,2,1282,1,1,1
2,,2,2,2,2,2,9,9,9,9,9,1283,1,1,1
2,,0,,2,2,2,9,2,9,9,2,1285,3,1,3
2,,0,,1,1,2,9,2,9,9,2,1286,1,1,1
2,,0,,2,2,2,1,1,9,9,2,1288,1,1,1
2,,0,,2,2,2,2,2,9,9,2,1292,2,1,2
2,,0,,2,2,1,9,9,9,9,2,1296,1,1,1
2,,0,,2,2,2,9,9,9,9,2,1297,1,1,1
2,,3,2,1,1,9,9,1,9,9,9,1298,2,1,2
2,,0,,1,1,2,9,9,9,9,1,1299,2,1,2
2,,0,,2,2,2,9,2,9,9,2,1301,2,1,2
2,,0,,2,2,2,9,9,9,9,2,1302,1,1,1
2,,0,,2,2,2,9,9,9,9,2,1304,1,1,1
2,,0,,2,2,2,9,9,9,9,2,1306,1,1,1
2,,0,,2,2,2,9,2,9,9,2,1308,2,1,2
2,,0,,1,1,1,9,9,9,9,2,1311,2,1,2
2,,0,,1,1,2,9,9,9,9,2,1312,1,1,1
2,,0,,1,1,1,9,2,9,9,2,1314,1,1,1
2,,2,2,1,1,2,9,2,9,9,2,1315,1,1,1
2,,0,,2,2,2,9,9,9,9,2,1319,1,1,1
2,,0,,2,2,2,9,9,9,9,2,1322,1,1,1
2,,0,,1,1,2,9,2,9,9,2,1323,3,1,3
2,,0,,2,2,2,9,9,9,9,2,1324,1,1,1
2,,0,,1,2,2,9,2,9,9,2,1326,2,1,2
2,,15,2,2,2,2,9,9,9,9,2,1329,1,1,1
2,,3,2,1,1,9,2,2,9,9,2,1333,1,1,1
2,,0,,1,1,1,9,9,9,9,9,1334,1,1,1
1,2,0,,2,2,2,9,1,9,9,1,1338,2,1,2
2,,0,,2,2,2,9,9,9,9,2,1339,1,1,1
2,,0,,1,2,2,9,2,9,9,2,1340,2,1,2
2,,0,,2,2,2,1,9,9,9,2,1342,2,1,2
2,,0,,1,1,9,9,9,9,9,9,1343,2,1,2
2,,0,,2,2,2,9,2,9,9,2,1344,2,1,2
2,,0,,1,2,2,9,9,9,9,2,1346,1,1,1
2,,0,,9,2,9,9,9,9,9,2,1347,1,1,1
2,,0,,2,2,2,2,2,9,9,1,1348,2,1,2
2,,0,,1,2,2,9,2,9,9,2,1349,2,1,2
2,,0,,1,1,9,9,9,9,9,2,1350,2,1,2
2,,0,,1,2,2,9,2,9,9,2,1351,2,1,2
2,,0,,1,1,1,9,2,9,9,2,1352,2,1,2
2,,4,2,2,2,2,9,9,9,9,2,1355,1,1,1
2,,0,,1,1,2,9,9,9,9,2,1359,2,1,2
2,,0,,1,1,2,9,2,9,9,2,1364,1,1,1
2,,0,,1,1,9,9,9,9,9,9,1369,3,1,3
2,,0,,1,1,1,1,1,1,1,1,1371,3,1,3
2,,0,,1,1,1,9,9,9,9,2,1373,2,1,2
1,2,30,2,1,1,1,9,2,9,9,9,1375,3,1,3
2,,0,,1,1,2,9,9,9,9,2,1380,2,1,2
2,,0,,1,1,1,9,9,9,9,2,1381,3,1,3
2,,2,2,2,2,2,9,2,9,9,2,1382,1,1,1
1,2,0,,1,1,9,9,2,9,9,2,1383,2,1,2
2,,0,,2,2,2,9,9,9,9,2,1386,5,1,5
2,,0,,2,2,2,9,2,9,9,2,1388,1,1,1
2,,0,,2,2,2,9,1,9,9,2,1389,2,1,2
2,,3,2,1,1,2,9,9,9,9,9,1394,2,1,2
2,,0,,2,2,2,9,2,9,9,2,1395,3,1,3
2,,0,,1,1,2,9,1,9,9,2,1398,1,1,1
2,,0,,1,2,2,9,9,9,9,2,1399,1,1,1
2,,0,,2,2,2,9,9,9,9,2,1403,3,1,3
2,,0,,2,2,2,2,9,9,9,2,1404,1,1,1
2,,0,,2,2,2,9,2,9,9,2,1405,1,1,1
2,,0,,2,2,2,9,9,9,9,2,1406,3,1,3
2,,0,,1,1,2,9,2,9,9,2,1407,1,1,1
2,,0,,2,2,2,9,2,9,9,2,1412,1,1,1
2,,0,,1,2,2,2,2,9,9,2,1415,3,1,3
2,,0,,1,1,1,1,1,9,9,1,1416,2,1,2
2,,0,,1,2,2,9,9,9,9,2,1417,2,1,2
2,,0,,9,2,9,9,2,9,9,2,1420,1,1,1
2,,0,,2,2,2,9,2,9,9,2,1424,1,1,1
2,,0,,1,1,1,9,9,9,9,9,1425,2,1,2
2,,0,,1,2,2,9,2,9,9,2,1428,1,1,1
2,,0,,2,2,2,9,2,9,9,2,1432,1,1,1
2,,0,,1,1,1,1,2,9,9,2,1433,1,1,1
2,,2,2,1,1,1,2,2,9,9,2,1437,3,1,3
2,,0,,1,2,9,9,9,9,9,2,1439,8,1,8
2,,0,,2,2,2,2,2,9,9,2,1444,2,1,2
2,,0,,1,1,2,2,2,9,9,2,1446,2,1,2
2,,1,2,2,2,1,1,9,9,9,2,1447,6,1,6
2,,0,,9,2,9,9,2,9,9,2,1448,1,1,1
2,,0,,9,2,9,9,9,9,9,2,1453,3,1,3
2,,0,,2,2,2,9,9,1,9,2,1455,1,1,1
2,,0,,1,1,1,9,2,9,9,2,1456,2,1,2
2,,0,,1,1,1,2,2,9,9,2,1459,3,1,3
2,,0,,1,1,1,9,2,9,9,2,1462,1,1,1
2,,0,,2,2,2,9,9,9,9,2,1463,3,1,3
2,,0,,2,2,2,9,9,9,9,2,1464,2,1,2
2,,0,,2,2,2,2,2,9,9,2,1467,2,1,2
2,,0,,9,2,2,9,9,9,9,2,1474,2,1,2
2,,0,,2,1,1,9,2,9,9,2,1475,3,1,3
2,,0,,2,2,2,9,2,9,9,2,1478,3,1,3
2,,0,,1,2,2,9,1,9,9,2,1479,1,1,1
2,,2,2,2,2,2,9,9,9,9,2,1484,1,1,1
2,,0,,1,1,1,9,9,9,9,2,1485,3,1,3
2,,1,2,1,1,1,9,9,9,9,2,1486,2,1,2
2,,0,,2,2,2,9,2,9,9,2,1489,1,1,1
2,,0,,2,2,2,9,9,9,9,2,1490,2,1,2
2,,0,,1,2,2,1,1,9,9,2,1491,1,1,1
2,,0,,2,2,2,9,2,9,9,2,1493,2,1,2
2,,0,,1,1,2,9,9,9,9,2,1496,1,1,1
2,,0,,1,2,2,9,2,9,9,2,1497,2,1,2
2,,0,,1,1,9,9,9,9,9,2,1498,2,1,2
2,,0,,2,2,2,9,9,9,9,2,1499,1,1,1
2,,0,,2,2,2,9,2,9,9,2,1502,2,1,2
2,,0,,2,2,2,2,2,9,9,2,1506,2,1,2
2,,0,,2,1,2,2,2,9,9,2,1507,1,1,1
2,,0,,1,1,9,9,2,9,9,2,1511,1,1,1
2,,0,,2,2,2,9,9,9,9,2,1514,3,1,3
2,,0,,2,2,2,9,2,9,9,2,1515,1,1,1
2,,0,,2,2,2,9,9,9,9,9,1516,1,1,1
2,,0,,2,2,2,9,9,9,9,2,1520,2,1,2
2,,0,,2,2,2,9,9,9,9,2,1521,1,1,1
2,,0,,1,2,9,9,9,9,9,2,1522,2,1,2
2,,0,,1,1,1,9,2,9,9,2,1525,8,1,8
2,,0,,2,2,2,2,2,9,9,2,1528,3,1,3
2,,0,,1,2,2,9,2,9,9,2,1530,3,1,3
2,,5,1,1,2,2,1,1,1,1,1,1535,3,1,3
2,,0,,2,2,2,9,2,9,9,2,1536,3,1,3
2,,0,,2,2,2,2,2,9,9,2,1537,4,1,4
2,,0,,2,2,2,9,2,9,9,2,1539,5,1,5
2,,0,,2,2,2,9,9,9,9,2,1540,1,1,1
2,,0,,1,1,1,9,2,9,9,2,1541,2,1,2
2,,0,,2,2,9,9,2,9,9,9,1542,2,1,2
2,,0,,2,2,2,9,9,9,9,2,1543,1,1,1
2,,0,,2,2,2,1,2,9,9,2,1544,3,1,3
2,,0,,1,2,2,9,9,9,9,2,1546,3,1,3
2,,0,,2,2,2,9,2,9,9,2,1548,2,1,2
1,2,0,,2,2,2,9,9,9,9,9,1550,3,1,3
2,,3,2,2,2,2,9,9,9,9,2,1551,3,1,3
2,,0,,1,2,2,9,2,9,9,2,1552,3,1,3
2,,0,,2,2,2,9,2,9,9,2,1555,3,1,3
2,,0,,9,2,9,9,2,9,9,2,1558,1,1,1
2,,0,,2,2,2,9,2,9,9,2,1562,1,1,1
2,,0,,1,1,2,9,9,9,9,2,1563,2,1,2
2,,0,,1,1,2,9,2,9,9,2,1564,1,1,1
2,,0,,2,2,2,2,2,9,9,2,1565,1,1,1
1,2,1,2,2,2,2,9,2,9,9,2,1570,1,1,1
2,,0,,2,2,2,2,9,9,9,2,1573,4,1,4
2,,0,,2,2,2,9,2,9,9,2,1574,3,1,3
2,,0,,1,2,2,9,2,9,9,2,1575,1,1,1
2,,0,,2,2,2,1,9,9,9,1,1576,1,1,1
2,,0,,1,1,2,9,9,9,9,2,1580,2,1,2
2,,0,,2,2,9,9,1,9,9,2,1583,3,1,3
2,,0,,2,1,2,1,9,9,9,2,1584,1,1,1
2,,0,,1,2,2,9,2,9,9,2,1586,7,1,7
2,,9,2,1,2,9,9,9,9,9,2,1587,2,1,2
2,,0,,2,2,2,9,2,9,9,2,1589,2,1,2
2,,30,1,1,2,9,9,9,9,9,2,1590,4,1,4
2,,0,,1,2,2,9,9,9,9,9,1591,1,1,1
2,,0,,1,2,2,9,9,9,9,2,1593,1,1,1
2,,0,,2,2,2,9,9,9,9,2,1595,1,1,1
2,,0,,1,1,2,9,9,9,9,2,1596,1,1,1
2,,0,,2,1,2,9,2,9,9,2,1600,1,1,1
2,,0,,2,2,2,9,9,9,9,2,1602,1,1,1
2,,0,,1,1,2,9,9,9,9,2,1603,2,1,2
2,,0,,1,1,1,9,9,9,9,2,1604,2,1,2
2,,0,,1,1,2,9,2,9,9,2,1607,1,1,1
2,,0,,1,1,1,9,9,9,9,2,1617,1,1,1
2,,0,,2,2,2,2,9,9,9,2,1622,2,1,2
2,,0,,2,2,2,9,9,9,9,2,1624,1,1,1
2,,0,,2,2,2,9,2,9,9,2,1625,2,1,2
2,,0,,2,2,2,9,2,9,9,2,1628,1,1,1
2,,0,,2,2,2,2,9,9,9,2,1630,1,1,1
2,,1,2,1,1,1,9,9,9,9,2,1632,2,1,2
2,,0,,2,2,2,9,2,9,9,2,1637,2,1,2
2,,0,,2,2,2,9,9,9,9,2,1640,2,1,2
2,,0,,2,2,2,9,9,9,9,2,1642,2,1,2
2,,0,,2,2,2,9,2,9,9,2,1644,1,1,1
2,,0,,2,2,2,9,2,9,9,1,1648,3,1,3
2,,0,,2,2,2,1,2,9,9,1,1649,1,1,1
2,,0,,1,1,1,9,2,9,9,2,1651,2,1,2
2,,0,,2,2,2,2,2,9,9,2,1653,2,1,2
2,,0,,1,1,2,9,2,9,9,2,1655,1,1,1
2,,0,,1,1,2,9,9,9,9,2,1657,4,1,4
2,,0,,1,1,2,9,9,9,9,2,1660,1,1,1
2,,0,,2,2,2,9,9,9,9,1,1661,2,1,2
2,,7,2,2,2,2,1,1,9,9,2,1663,1,1,1
2,,2,2,1,1,1,9,2,9,9,2,1666,3,1,3
2,,0,,1,2,2,9,2,9,9,2,1674,2,1,2
2,,0,,1,1,1,9,2,9,9,2,1680,1,1,1
2,,0,,2,2,2,2,2,9,9,2,1681,1,1,1
2,,0,,2,2,2,9,2,9,9,2,1682,1,1,1
2,,0,,2,2,2,9,2,9,9,2,1683,1,1,1
2,,0,,2,2,2,9,2,9,9,2,1686,1,1,1
2,,0,,2,2,2,9,2,9,9,2,1687,1,1,1
2,,0,,1,1,2,9,2,9,9,2,1688,1,1,1
2,,0,,2,2,2,9,2,9,9,2,1690,1,1,1
2,,0,,2,2,2,9,9,9,9,2,1691,2,1,2
2,,0,,1,1,2,2,2,9,9,2,1694,2,1,2
2,,0,,1,2,9,9,9,9,9,2,1696,1,1,1
2,,0,,1,1,1,9,9,9,9,2,1698,5,1,5
2,,0,,2,2,2,9,2,9,9,2,1700,1,1,1
2,,0,,2,2,2,9,2,9,9,2,1701,5,1,5
2,,0,,2,2,2,9,2,9,9,2,1704,1,1,1
2,,0,,2,2,2,9,9,9,9,2,1705,1,1,1
2,,0,,1,2,2,9,2,9,9,2,1706,1,1,1
2,,0,,2,2,2,9,9,9,9,2,1707,1,1,1
2,,0,,2,2,2,2,2,9,9,2,1709,1,1,1
2,,0,,2,1,2,9,2,9,9,2,1710,1,1,1
2,,0,,2,2,2,2,2,9,9,2,1713,1,1,1
2,,0,,2,1,9,9,2,9,9,2,1716,2,1,2
2,,0,,2,2,2,9,9,9,9,9,1717,1,1,1
2,,0,,2,2,9,9,9,9,9,2,1719,1,1,1
2,,0,,1,1,1,9,9,9,9,2,1721,2,1,2
2,,0,,2,2,2,1,1,9,9,2,1723,3,1,3
2,,0,,1,2,2,9,2,9,9,2,1724,6,1,6
2,,0,,2,1,2,9,9,9,9,2,1726,2,1,2
2,,0,,2,2,9,9,9,9,9,2,1727,1,1,1
2,,0,,2,2,9,9,9,9,9,2,1730,1,1,1
2,,0,,2,1,2,9,2,9,9,2,1731,2,1,2
2,,0,,1,1,1,9,9,9,9,2,1733,1,1,1
2,,0,,2,2,2,9,2,9,9,2,1737,1,1,1
2,,0,,1,1,9,9,2,9,9,2,1738,1,1,1
2,,0,,1,1,1,9,2,9,9,2,1739,3,1,3
2,,0,,1,1,2,9,2,9,9,2,1740,1,1,1
2,,0,,2,2,2,9,2,9,9,2,1743,1,1,1
2,,0,,2,2,2,9,9,9,9,2,1745,1,1,1
2,,0,,2,2,2,9,9,9,9,2,1746,1,1,1
2,,20,2,2,2,2,9,2,9,9,2,1748,1,1,1
2,,0,,1,1,2,9,9,9,9,2,1750,1,1,1
2,,0,,1,1,2,9,9,9,9,2,1752,2,1,2
2,,0,,2,2,2,9,9,9,9,2,1757,1,1,1
2,,0,,1,2,2,2,2,9,9,1,1758,1,1,1
2,,0,,2,2,2,9,9,9,9,2,1764,2,1,2
2,,0,,2,2,2,9,9,9,9,2,1765,4,1,4
2,,1,2,1,2,2,9,1,9,9,2,1766,2,1,2
2,,0,,2,2,2,9,9,9,9,2,1767,2,1,2
2,,0,,1,1,1,9,2,9,9,2,1770,1,1,1
2,,0,,2,2,2,9,9,9,9,2,1771,3,1,3
2,,0,,2,2,2,9,2,9,2,2,1772,3,1,3
1,2,0,,1,2,2,9,9,9,9,2,1773,2,1,2
