Q_01_A,Q_01_B,Q_01_C,Q_01_D,Q_02,Q_03,Q_04,Q_05_A,Q_05_B,Q_05_C,Q_05_D,Q_05_E,Q_05_F,Q_05_G,Q_05_H,Q_05_I,Q_05_J,DIRECTORIO,SECUENCIA_ENCUESTA,SECUENCIA_P,ORDEN,Q_01_E
,,,2,1,4,,1,1,1,1,1,1,1,1,1,1,55424,3,1,3,
,,,2,2,,,3,1,3,1,1,1,1,1,1,1,55425,4,1,4,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55428,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55429,2,1,2,
,,,2,2,,,2,1,1,1,1,1,1,1,1,1,55431,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55432,2,1,2,
,,,2,2,,,4,1,1,1,1,1,1,1,1,4,55433,2,1,2,
,,,2,2,,,3,1,3,1,1,1,1,1,1,1,55434,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55437,1,1,1,
,,,2,2,,,1,2,1,1,1,1,1,1,1,1,55439,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55440,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55441,1,1,1,
,,,2,2,,,1,1,1,1,2,2,1,1,1,3,55442,1,1,1,
,,,2,9,,,1,1,1,2,1,1,1,1,1,1,55443,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55444,4,1,4,
,,,2,2,,,1,1,1,1,1,1,2,1,1,1,55445,1,1,1,
,,,2,9,,,1,1,1,1,1,1,1,1,1,1,55446,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55447,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55448,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55449,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55450,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55451,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55452,1,1,1,
,,,2,2,,,1,1,1,4,4,1,1,1,1,1,55453,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55454,3,1,3,
,,,2,2,,,4,4,1,1,1,1,1,1,1,1,55455,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55457,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55459,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55462,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55463,1,1,1,
,,,2,2,,,3,1,1,1,1,1,1,1,1,1,55466,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55467,2,1,2,
,,,2,2,,,4,1,3,2,1,1,1,4,2,1,55468,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55470,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55471,4,1,4,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55472,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55473,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55475,2,1,2,
,,,2,2,,,1,3,3,1,3,1,1,3,1,3,55476,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55479,2,1,2,
,1,,,1,4,,1,1,1,1,1,1,2,2,2,1,55482,2,1,2,
,,,2,2,,,2,1,2,1,1,1,1,2,2,2,55485,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55487,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55488,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55489,4,1,4,
,,,2,2,,,2,1,1,1,1,1,1,1,1,1,55491,3,1,3,
,,,2,2,,,4,1,1,1,1,1,1,1,1,1,55494,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55495,1,1,1,
1,,,,2,,,1,1,1,1,1,1,1,1,1,1,55498,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55499,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55500,1,1,1,
,,,2,2,,,1,1,1,2,3,1,1,1,1,1,55502,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55503,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55504,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55506,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55507,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55509,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55510,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55511,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55512,3,1,3,
,,,2,2,,,1,1,1,1,2,1,1,1,1,1,55513,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55514,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55516,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55519,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55521,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55527,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55528,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,4,1,4,55530,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55531,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55532,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55533,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55534,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55535,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55537,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55539,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55544,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55545,4,1,4,
,,,2,2,,,4,1,4,1,1,1,2,2,2,2,55546,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55548,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55555,1,1,1,
,,,2,2,,,2,1,1,1,2,1,1,1,1,1,55557,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55559,4,1,4,
,,,2,2,,,2,1,1,1,3,1,1,1,1,1,55561,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55563,4,1,4,
,,,2,2,,,1,1,2,1,3,1,1,4,1,4,55566,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55567,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55568,1,1,1,
,,,2,2,,,1,1,1,1,2,1,1,2,1,1,55569,4,1,4,
,,,2,2,,,1,1,2,1,2,1,1,2,1,2,55570,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55571,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,3,55574,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55580,1,1,1,
,,,2,2,,,1,1,2,1,1,1,1,1,1,1,55581,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55584,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55586,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55588,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55589,1,1,1,
,,,2,2,,,2,1,1,1,1,1,1,1,1,2,55593,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55594,2,1,2,
,,,2,2,,,2,2,2,2,3,1,1,2,2,2,55595,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55597,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55598,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55600,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55601,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55604,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55605,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55606,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55610,3,1,3,
,,,2,2,,,2,1,1,1,1,1,1,1,1,2,55611,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55613,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55615,1,1,1,
,,,2,2,,,1,1,1,1,2,1,1,1,1,1,55616,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55617,1,1,1,
,,,2,2,,,4,1,1,1,1,1,1,1,1,1,55619,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55621,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55626,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55628,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55629,1,1,1,
,,,2,2,,,2,2,1,1,1,1,1,1,1,1,55631,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55632,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55638,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55640,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,2,1,2,55641,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55642,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55644,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55645,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55649,2,1,2,
,1,,,2,,,1,1,1,1,1,1,1,1,1,1,55650,2,1,2,
,,,2,2,,,4,1,1,1,1,1,1,1,1,1,55651,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55658,4,1,4,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55660,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55662,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55663,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55664,1,1,1,
,,,2,2,,,1,1,1,1,2,1,1,1,1,2,55665,4,1,4,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55667,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55669,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55671,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55673,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,2,55674,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55675,1,1,1,
,,,2,2,,,1,1,2,1,1,1,1,2,1,1,55677,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55679,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55680,1,1,1,
,,,2,2,,,4,1,1,1,1,1,1,1,4,1,55681,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55682,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55685,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55686,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55687,4,1,4,
,,,2,2,,,1,1,1,1,1,1,1,2,1,1,55689,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55691,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55692,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55693,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55695,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55699,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55700,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55701,1,1,1,
,1,,,2,,,1,1,1,1,1,1,1,1,1,1,55703,4,1,4,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55705,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55707,1,1,1,
,,,2,2,,,2,1,1,1,1,1,1,1,1,1,55708,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55709,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55710,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55711,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55713,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55715,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55716,2,1,2,
,,,2,2,,,3,1,1,1,1,1,3,2,2,1,55719,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55721,2,1,2,
,1,,,1,4,,1,1,2,1,3,2,2,1,1,3,55722,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55723,2,1,2,
,,,2,2,,,3,1,1,1,1,1,1,3,1,1,55727,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55728,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55729,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55732,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55734,1,1,1,
,,,2,2,,,4,1,1,1,1,1,1,1,1,1,55735,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55737,2,1,2,
,,,2,2,,,1,1,1,1,1,2,1,1,1,2,55739,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55740,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,3,1,1,55741,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55743,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,3,3,3,55744,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,2,1,2,55745,1,1,1,
,1,,,2,,,1,1,1,1,1,1,1,1,1,1,55747,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55750,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55752,4,1,4,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55753,1,1,1,
,,,2,1,4,,1,1,1,1,1,1,1,1,1,1,55754,2,1,2,
,,,2,2,,,3,1,1,1,1,1,1,1,1,1,55757,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55758,1,1,1,
,,,2,2,,,2,1,1,1,1,1,1,1,1,1,55761,1,1,1,
,,,2,2,,,1,1,1,4,4,1,1,1,1,1,55764,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55765,1,1,1,
,,,2,2,,,2,1,1,1,1,1,1,1,1,1,55766,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55771,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55772,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55773,1,1,1,
,,,2,2,,,1,2,1,1,1,1,1,1,1,1,55776,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55780,4,1,4,
,,,2,2,,,2,1,1,1,1,1,1,1,1,1,55781,1,1,1,
,,,2,2,,,1,1,1,1,2,1,1,1,1,1,55782,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55785,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55790,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55791,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55797,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55798,1,1,1,
,,,2,2,,,2,1,1,1,4,1,1,1,1,1,55799,2,1,2,
,,,2,2,,,2,1,1,1,1,1,1,1,4,2,55800,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55801,3,1,3,
,1,,,2,,,1,1,1,1,1,1,1,1,1,1,55802,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55803,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55806,2,1,2,
,,,2,2,,,2,1,1,1,1,1,1,3,1,1,55807,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55808,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,2,1,55810,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55812,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55813,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55814,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55815,1,1,1,
,,,2,2,,,4,1,1,1,1,1,1,1,1,1,55816,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55817,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,2,1,1,55818,3,1,3,
,,,2,2,,,1,1,1,1,4,1,1,4,1,4,55826,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55828,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55830,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55832,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55834,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55836,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55839,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55840,4,1,4,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55844,1,1,1,
,,,2,2,,,2,1,2,1,2,1,1,3,1,4,55847,5,1,5,
,,,2,1,4,,1,1,1,1,1,1,1,1,1,1,55848,2,1,2,
,,,2,2,,,2,1,1,1,1,1,1,1,1,1,55852,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55853,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55854,1,1,1,
,,,2,2,,,2,1,1,1,1,1,1,1,1,2,55857,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,3,55859,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,3,4,4,55860,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55861,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55862,2,1,2,
,,,2,2,,,1,1,1,1,2,1,1,2,1,1,55865,4,1,4,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55868,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55869,2,1,2,
,,,2,9,,,1,1,1,1,1,1,1,1,1,1,55871,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55874,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55877,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55883,1,1,1,
,,,2,9,,,1,1,1,1,2,1,1,1,1,1,55887,3,1,3,
,,,2,9,,,1,1,1,1,1,1,1,1,1,1,55888,1,1,1,
1,,,,2,,,1,1,1,1,1,1,1,1,1,1,55889,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,2,1,1,55891,1,1,1,
,,,2,2,,,1,1,1,1,2,1,4,1,1,1,55892,2,1,2,
,,,2,2,,,1,1,1,1,3,1,1,3,1,2,55893,1,1,1,
,,,2,2,,,1,1,1,3,1,1,1,1,1,1,55894,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55895,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55896,1,1,1,
,,,2,2,,,3,1,1,1,1,1,1,1,1,1,55897,2,1,2,
,,1,,1,3,4,1,1,1,1,1,1,4,1,1,3,55899,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,3,4,55900,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55902,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55903,1,1,1,
,,,2,9,,,1,1,1,1,1,1,1,1,1,1,55909,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55912,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55913,1,1,1,
,,,2,2,,,2,1,1,1,1,1,1,1,1,1,55914,2,1,2,
,,,2,9,,,1,1,1,1,1,1,1,1,1,1,55917,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55918,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55919,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55921,1,1,1,
,,,2,9,,,1,1,1,1,1,1,1,1,1,1,55924,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55925,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55927,4,1,4,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55936,2,1,2,
,,,2,2,,,1,1,1,1,3,1,1,3,1,3,55937,2,1,2,
,,,2,2,,,2,1,1,1,1,1,1,1,1,1,55939,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55941,1,1,1,
,,,2,2,,,2,1,1,1,1,1,1,1,1,1,55944,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55946,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55947,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55953,3,1,3,
,,,2,2,,,1,1,2,1,3,1,1,3,1,1,55957,2,1,2,
1,,,,1,4,,1,1,1,1,1,1,1,1,1,1,55960,4,1,4,
1,,,,2,,,4,1,1,1,1,1,1,1,1,4,55961,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55962,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55963,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55964,7,1,7,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55966,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55969,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55971,7,1,7,
,,,2,2,,,1,1,1,1,1,1,1,2,1,1,55974,3,1,3,
,,,2,9,,,1,1,1,1,1,1,1,1,1,1,55978,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55982,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55988,1,1,1,
,,,2,2,,,1,1,1,1,2,1,1,2,1,1,55991,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55992,3,1,3,
1,,,,2,,,1,1,1,1,1,1,1,1,1,1,55993,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55994,1,1,1,
,,,2,2,,,1,2,1,1,1,1,1,1,1,1,55995,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55997,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,55999,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,56002,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,56005,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,56020,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,56021,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,56024,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,56025,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,56027,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,56029,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,56030,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,56031,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,56032,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,56033,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,56038,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,56039,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,56040,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,56041,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,56042,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,56044,3,1,3,
,,,2,2,,,1,1,2,1,1,1,1,1,1,1,56047,3,1,3,
,,,2,2,,,1,1,1,1,2,1,1,1,1,1,56049,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,56050,1,1,1,
,,,2,2,,,4,1,1,1,1,1,1,1,1,1,56051,1,1,1,
,,,2,9,,,1,1,1,1,1,1,1,1,1,1,56052,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,56053,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,56056,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,56058,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,4,56073,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,2,56078,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,4,1,56083,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,56086,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,56088,2,1,2,
,,,2,1,1,2,1,1,1,1,1,1,1,1,1,1,56092,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,56100,1,1,1,
,,1,,1,4,,1,1,1,1,1,1,1,2,2,1,56101,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,56106,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,56107,2,1,2,
,,,2,2,,,3,1,1,1,2,1,1,1,1,1,56108,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,56109,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,56110,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,56111,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,56115,2,1,2,
,,,2,2,,,2,1,1,1,1,1,1,1,1,2,56122,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,4,1,2,56123,1,1,1,
,,,2,2,,,1,1,1,1,3,1,1,2,1,1,56124,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,56127,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,56133,2,1,2,
,,,2,2,,,3,1,1,1,1,1,1,1,1,1,56137,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,56140,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,56141,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,56143,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,56145,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,56146,1,1,1,
