E_01,E_02,E_03,E_04,E_05,E_06,E_07,E_08,E_09,E_10,E_11,E_12,DIRECTORIO,SECUENCIA_ENCUESTA,SECUENCIA_P,ORDEN
2,,,,,,,,,2,,,53573,4,1,4
2,,,,,,,,,2,,,53575,1,1,1
1,20,3,1,1,4,2,,,2,,,53576,1,1,1
2,,,,,,,,,2,,,53577,4,1,4
1,16,3,1,1,5,1,2,,2,,,53580,1,1,1
2,,,,,,,,,2,,,53582,1,1,1
2,,,,,,,,,2,,,53584,1,1,1
2,,,,,,,,,2,,,53585,4,1,4
1,19,1,1,1,10,1,2,,1,28,2,53586,1,1,1
1,25,3,2,,,,,,2,,,53587,1,1,1
1,15,3,2,,,,,,1,16,2,53589,6,1,6
1,18,3,1,2,,,,,2,,,53590,3,1,3
1,12,3,1,1,30,1,1,5,2,,,53591,1,1,1
2,,,,,,,,,2,,,53592,3,1,3
1,14,3,1,1,30,2,,,1,30,2,53593,2,1,2
2,,,,,,,,,2,,,53594,1,1,1
1,18,3,2,,,,,,2,,,53595,1,1,1
2,,,,,,,,,2,,,53597,1,1,1
1,14,1,1,1,2,2,,,2,,,53598,2,1,2
2,,,,,,,,,2,,,53599,3,1,3
2,,,,,,,,,2,,,53600,2,1,2
1,20,3,1,1,30,1,1,2,2,,,53601,2,1,2
2,,,,,,,,,2,,,53603,3,1,3
2,,,,,,,,,2,,,53604,5,1,5
2,,,,,,,,,2,,,53605,2,1,2
2,,,,,,,,,2,,,53606,3,1,3
1,17,3,1,2,,,,,2,,,53607,2,1,2
2,,,,,,,,,2,,,53609,2,1,2
1,18,3,2,,,,,,2,,,53610,1,1,1
2,,,,,,,,,2,,,53612,1,1,1
1,20,3,1,2,,,,,2,,,53613,1,1,1
1,16,3,2,,,,,,2,,,53614,1,1,1
2,,,,,,,,,2,,,53615,3,1,3
1,14,3,1,1,30,1,1,5,2,,,53616,2,1,2
2,,,,,,,,,2,,,53617,2,1,2
2,,,,,,,,,2,,,53618,2,1,2
2,,,,,,,,,2,,,53619,3,1,3
1,16,3,1,1,30,1,1,2,2,,,53620,3,1,3
2,,,,,,,,,2,,,53621,1,1,1
1,18,2,1,2,,,,,2,,,53622,1,1,1
1,22,3,2,,,,,,2,,,53623,3,1,3
1,14,3,1,1,30,1,1,2,2,,,53624,3,1,3
1,20,3,2,,,,,,2,,,53625,1,1,1
1,13,3,2,,,,,,2,,,53627,2,1,2
2,,,,,,,,,2,,,53630,2,1,2
2,,,,,,,,,2,,,53631,2,1,2
2,,,,,,,,,2,,,53632,3,1,3
2,,,,,,,,,2,,,53633,2,1,2
2,,,,,,,,,2,,,53634,1,1,1
1,29,3,2,,,,,,2,,,53635,1,1,1
1,12,3,2,,,,,,2,,,53636,1,1,1
2,,,,,,,,,2,,,53637,2,1,2
2,,,,,,,,,2,,,53638,2,1,2
1,18,3,1,1,30,1,1,10,2,,,53639,1,1,1
2,,,,,,,,,2,,,53641,3,1,3
2,,,,,,,,,2,,,53644,4,1,4
2,,,,,,,,,2,,,53648,2,1,2
2,,,,,,,,,2,,,53651,2,1,2
2,,,,,,,,,2,,,53653,1,1,1
2,,,,,,,,,2,,,53654,1,1,1
2,,,,,,,,,2,,,53655,2,1,2
2,,,,,,,,,2,,,53657,4,1,4
1,18,3,1,2,,,,,2,,,53658,3,1,3
1,18,3,1,1,20,1,2,,2,,,53659,3,1,3
2,,,,,,,,,2,,,53660,1,1,1
2,,,,,,,,,1,13,2,53663,2,1,2
1,17,3,2,,,,,,2,,,53664,1,1,1
1,18,3,1,2,,,,,2,,,53665,4,1,4
2,,,,,,,,,2,,,53667,2,1,2
1,19,3,2,,,,,,2,,,53669,1,1,1
2,,,,,,,,,2,,,53670,2,1,2
2,,,,,,,,,2,,,53671,3,1,3
2,,,,,,,,,2,,,53672,2,1,2
1,17,3,2,,,,,,2,,,53673,2,1,2
2,,,,,,,,,2,,,53674,2,1,2
2,,,,,,,,,2,,,53677,1,1,1
2,,,,,,,,,2,,,53679,1,1,1
1,21,3,2,,,,,,2,,,53684,2,1,2
2,,,,,,,,,2,,,53685,3,1,3
2,,,,,,,,,2,,,53687,1,1,1
1,16,3,2,,,,,,2,,,53689,1,1,1
2,,,,,,,,,2,,,53690,2,1,2
2,,,,,,,,,2,,,53691,1,1,1
2,,,,,,,,,2,,,53692,2,1,2
1,17,3,1,1,4,1,3,,2,,,53695,3,1,3
2,,,,,,,,,2,,,53696,3,1,3
2,,,,,,,,,2,,,53697,3,1,3
1,15,3,2,,,,,,2,,,53700,2,1,2
1,20,3,1,1,20,1,1,2,2,,,53701,1,1,1
1,15,3,2,,,,,,2,,,53702,1,1,1
2,,,,,,,,,2,,,53703,1,1,1
2,,,,,,,,,2,,,53704,2,1,2
2,,,,,,,,,2,,,53705,1,1,1
1,16,3,2,,,,,,2,,,53707,1,1,1
2,,,,,,,,,2,,,53708,4,1,4
1,12,3,1,1,30,1,1,5,2,,,53709,1,1,1
2,,,,,,,,,2,,,53711,4,1,4
1,36,3,1,1,30,1,1,5,2,,,53713,1,1,1
2,,,,,,,,,2,,,53716,1,1,1
1,15,3,1,1,30,1,1,10,2,,,53720,2,1,2
2,,,,,,,,,2,,,53722,1,1,1
1,15,3,2,,,,,,2,,,53723,2,1,2
1,18,3,2,,,,,,2,,,53725,1,1,1
2,,,,,,,,,2,,,53726,4,1,4
2,,,,,,,,,1,12,2,53727,3,1,3
1,20,3,2,,,,,,2,,,53728,1,1,1
1,18,3,2,,,,,,2,,,53729,2,1,2
2,,,,,,,,,2,,,53732,1,1,1
1,11,3,1,1,30,1,1,6,2,,,53733,1,1,1
1,14,3,1,2,,,,,2,,,53735,3,1,3
1,18,3,2,,,,,,2,,,53736,2,1,2
1,18,3,2,,,,,,2,,,53738,3,1,3
2,,,,,,,,,2,,,53740,2,1,2
2,,,,,,,,,2,,,53742,3,1,3
2,,,,,,,,,2,,,53743,1,1,1
1,15,3,1,1,2,2,,,2,,,53744,1,1,1
2,,,,,,,,,2,,,53745,2,1,2
1,18,3,2,,,,,,2,,,53746,2,1,2
2,,,,,,,,,2,,,53747,1,1,1
1,18,3,2,,,,,,2,,,53748,6,1,6
2,,,,,,,,,2,,,53749,1,1,1
2,,,,,,,,,2,,,53750,3,1,3
2,,,,,,,,,2,,,53751,1,1,1
1,20,3,1,1,30,1,1,10,2,,,53753,3,1,3
1,30,3,1,1,30,1,1,3,2,,,53754,1,1,1
2,,,,,,,,,2,,,53755,1,1,1
1,15,3,2,,,,,,2,,,53756,1,1,1
1,13,3,2,,,,,,1,18,2,53757,3,1,3
1,18,3,1,1,30,1,1,10,2,,,53758,1,1,1
1,19,3,1,2,,,,,1,26,2,53759,4,1,4
1,17,3,2,,,,,,2,,,53761,3,1,3
1,17,3,1,1,30,1,1,1,2,,,53762,1,1,1
2,,,,,,,,,2,,,53763,1,1,1
2,,,,,,,,,2,,,53765,2,1,2
1,20,3,2,,,,,,2,,,53766,1,1,1
2,,,,,,,,,2,,,53767,2,1,2
1,16,3,2,,,,,,2,,,53768,5,1,5
2,,,,,,,,,2,,,53769,2,1,2
2,,,,,,,,,2,,,53770,3,1,3
2,,,,,,,,,2,,,53771,4,1,4
1,15,3,1,1,30,1,1,3,2,,,53772,1,1,1
2,,,,,,,,,2,,,53774,2,1,2
2,,,,,,,,,2,,,53775,1,1,1
2,,,,,,,,,2,,,53776,1,1,1
2,,,,,,,,,2,,,53777,1,1,1
2,,,,,,,,,2,,,53778,1,1,1
1,16,3,2,,,,,,2,,,53780,2,1,2
1,16,3,2,,,,,,2,,,53781,1,1,1
1,12,3,2,,,,,,2,,,53783,1,1,1
1,18,1,1,1,4,1,3,,1,18,2,53784,1,1,1
2,,,,,,,,,1,18,2,53785,3,1,3
2,,,,,,,,,2,,,53786,1,1,1
1,45,3,2,,,,,,2,,,53787,2,1,2
1,16,3,1,2,,,,,2,,,53789,2,1,2
2,,,,,,,,,2,,,53790,4,1,4
1,24,3,1,1,1,1,2,,2,,,53791,1,1,1
1,17,3,1,1,15,1,2,,2,,,53792,2,1,2
1,25,3,2,,,,,,2,,,53793,2,1,2
1,17,3,2,,,,,,2,,,53794,2,1,2
2,,,,,,,,,2,,,53795,1,1,1
1,18,3,2,,,,,,1,32,1,53798,3,1,3
2,,,,,,,,,2,,,53799,3,1,3
2,,,,,,,,,2,,,53800,1,1,1
1,20,3,2,,,,,,2,,,53801,1,1,1
1,18,3,2,,,,,,2,,,53802,2,1,2
1,14,3,1,1,30,1,1,4,1,25,2,53803,2,1,2
2,,,,,,,,,2,,,53804,2,1,2
2,,,,,,,,,2,,,53805,3,1,3
2,,,,,,,,,2,,,53806,5,1,5
1,15,3,1,1,30,1,1,3,1,19,2,53807,2,1,2
1,14,3,2,,,,,,2,,,53809,2,1,2
2,,,,,,,,,1,18,2,53810,3,1,3
1,14,1,1,1,30,1,1,10,2,,,53811,3,1,3
2,,,,,,,,,2,,,53812,3,1,3
1,20,3,1,1,6,1,1,2,2,,,53813,4,1,4
2,,,,,,,,,2,,,53815,1,1,1
2,,,,,,,,,2,,,53816,7,1,7
1,14,3,1,1,3,2,,,2,,,53817,1,1,1
2,,,,,,,,,2,,,53818,2,1,2
1,15,3,2,,,,,,2,,,53819,1,1,1
2,,,,,,,,,2,,,53820,1,1,1
2,,,,,,,,,2,,,53821,1,1,1
2,,,,,,,,,2,,,53822,2,1,2
2,,,,,,,,,2,,,53823,3,1,3
2,,,,,,,,,2,,,53825,1,1,1
2,,,,,,,,,2,,,53827,3,1,3
2,,,,,,,,,2,,,53828,1,1,1
1,20,3,2,,,,,,2,,,53829,4,1,4
1,14,3,2,,,,,,2,,,53830,1,1,1
2,,,,,,,,,2,,,53831,1,1,1
2,,,,,,,,,2,,,53832,2,1,2
2,,,,,,,,,2,,,53833,2,1,2
1,17,3,1,1,30,1,1,1,2,,,53834,1,1,1
2,,,,,,,,,2,,,53835,2,1,2
2,,,,,,,,,2,,,53836,2,1,2
1,15,3,9,,,,,,1,17,1,53838,3,1,3
2,,,,,,,,,2,,,53839,1,1,1
1,14,3,2,,,,,,2,,,53840,1,1,1
1,23,3,1,1,30,1,1,4,2,,,53841,2,1,2
1,20,3,2,,,,,,2,,,53843,2,1,2
1,14,3,2,,,,,,2,,,53844,2,1,2
1,18,3,1,1,5,2,,,1,22,2,53845,1,1,1
1,17,3,1,1,5,1,3,,1,25,2,53846,1,1,1
2,,,,,,,,,1,17,2,53848,4,1,4
1,17,3,2,,,,,,2,,,53849,2,1,2
2,,,,,,,,,2,,,53850,3,1,3
2,,,,,,,,,2,,,53851,2,1,2
1,18,3,2,,,,,,2,,,53852,2,1,2
2,,,,,,,,,2,,,53853,1,1,1
1,17,3,1,1,30,1,1,4,2,,,53854,1,1,1
1,24,3,2,,,,,,2,,,53855,1,1,1
1,16,3,1,1,2,1,3,,2,,,53856,1,1,1
2,,,,,,,,,2,,,53857,1,1,1
2,,,,,,,,,2,,,53858,3,1,3
2,,,,,,,,,2,,,53859,1,1,1
2,,,,,,,,,2,,,53860,2,1,2
2,,,,,,,,,2,,,53861,1,1,1
2,,,,,,,,,2,,,53862,1,1,1
2,,,,,,,,,2,,,53864,1,1,1
2,,,,,,,,,2,,,53865,3,1,3
2,,,,,,,,,2,,,53866,3,1,3
1,20,3,2,,,,,,2,,,53867,3,1,3
1,18,3,2,,,,,,2,,,53869,2,1,2
1,14,3,2,,,,,,2,,,53870,1,1,1
2,,,,,,,,,2,,,53871,1,1,1
2,,,,,,,,,2,,,53872,3,1,3
1,18,3,1,1,1,2,,,1,15,1,53873,5,1,5
1,18,3,2,,,,,,2,,,53874,1,1,1
2,,,,,,,,,2,,,53875,1,1,1
2,,,,,,,,,2,,,53876,5,1,5
2,,,,,,,,,2,,,53877,2,1,2
2,,,,,,,,,2,,,53878,3,1,3
2,,,,,,,,,2,,,53879,3,1,3
2,,,,,,,,,2,,,53880,1,1,1
1,20,3,2,,,,,,2,,,53882,1,1,1
2,,,,,,,,,2,,,53884,2,1,2
1,16,3,1,1,1,2,,,1,23,1,53885,2,1,2
1,10,3,2,,,,,,2,,,53886,2,1,2
1,28,3,1,2,,,,,2,,,53887,1,1,1
1,15,3,1,1,10,1,2,,2,,,53888,1,1,1
1,17,3,1,1,30,1,1,4,2,,,53889,2,1,2
1,20,3,1,1,1,2,,,2,,,53890,1,1,1
1,17,3,2,,,,,,2,,,53891,3,1,3
2,,,,,,,,,2,,,53892,1,1,1
1,20,3,1,1,30,1,1,2,2,,,53893,2,1,2
1,18,3,2,,,,,,1,18,2,53894,3,1,3
1,32,3,2,,,,,,2,,,53895,2,1,2
1,20,3,2,,,,,,2,,,53896,1,1,1
2,,,,,,,,,2,,,53897,1,1,1
1,15,3,2,,,,,,2,,,53899,1,1,1
2,,,,,,,,,2,,,53900,1,1,1
2,,,,,,,,,1,41,2,53901,3,1,3
1,16,3,2,,,,,,1,25,2,53902,2,1,2
2,,,,,,,,,2,,,53903,1,1,1
2,,,,,,,,,2,,,53904,1,1,1
1,16,3,2,,,,,,2,,,53905,2,1,2
2,,,,,,,,,2,,,53906,1,1,1
1,15,3,2,,,,,,2,,,53907,1,1,1
2,,,,,,,,,2,,,53908,3,1,3
2,,,,,,,,,2,,,53910,3,1,3
2,,,,,,,,,2,,,53911,3,1,3
2,,,,,,,,,2,,,53912,2,1,2
2,,,,,,,,,2,,,53914,1,1,1
2,,,,,,,,,2,,,53915,2,1,2
1,20,3,2,,,,,,2,,,53916,1,1,1
1,16,3,1,1,15,1,2,,2,,,53917,2,1,2
1,18,3,1,1,30,1,1,5,2,,,53918,4,1,4
1,12,3,2,,,,,,2,,,53919,1,1,1
2,,,,,,,,,2,,,53920,1,1,1
1,21,3,1,1,30,1,1,3,1,36,1,53924,4,1,4
1,14,3,2,,,,,,2,,,53926,1,1,1
2,,,,,,,,,2,,,53931,1,1,1
2,,,,,,,,,2,,,53935,2,1,2
1,18,3,2,,,,,,1,18,2,53938,1,1,1
1,18,3,1,1,15,2,,,1,21,2,53939,2,1,2
2,,,,,,,,,2,,,53942,2,1,2
2,,,,,,,,,2,,,53943,1,1,1
2,,,,,,,,,2,,,53944,1,1,1
2,,,,,,,,,2,,,53945,2,1,2
2,,,,,,,,,2,,,53946,1,1,1
2,,,,,,,,,2,,,53947,4,1,4
1,18,3,1,1,2,2,,,2,,,53948,3,1,3
2,,,,,,,,,2,,,53949,1,1,1
1,20,3,2,,,,,,2,,,53950,1,1,1
2,,,,,,,,,2,,,53952,2,1,2
2,,,,,,,,,1,15,2,53953,5,1,5
1,17,3,2,,,,,,2,,,53954,1,1,1
2,,,,,,,,,2,,,53955,3,1,3
1,12,3,1,1,30,1,1,6,2,,,53956,6,1,6
2,,,,,,,,,2,,,53957,1,1,1
2,,,,,,,,,2,,,53958,2,1,2
1,15,3,2,,,,,,2,,,53959,1,1,1
1,14,3,1,1,4,1,3,,2,,,53960,3,1,3
1,17,3,1,1,30,1,1,3,2,,,53961,3,1,3
2,,,,,,,,,2,,,53962,1,1,1
2,,,,,,,,,2,,,53963,2,1,2
2,,,,,,,,,2,,,53964,2,1,2
1,16,3,2,,,,,,2,,,53965,2,1,2
1,14,3,2,,,,,,2,,,53966,3,1,3
2,,,,,,,,,2,,,53967,3,1,3
2,,,,,,,,,2,,,53968,2,1,2
2,,,,,,,,,2,,,53969,2,1,2
2,,,,,,,,,2,,,53970,2,1,2
2,,,,,,,,,1,18,2,53971,3,1,3
2,,,,,,,,,2,,,53972,2,1,2
1,14,3,1,1,30,1,1,12,1,18,2,53973,5,1,5
2,,,,,,,,,2,,,53974,1,1,1
2,,,,,,,,,2,,,53975,1,1,1
2,,,,,,,,,2,,,53976,5,1,5
2,,,,,,,,,2,,,53977,1,1,1
2,,,,,,,,,2,,,53978,2,1,2
2,,,,,,,,,2,,,53979,3,1,3
2,,,,,,,,,2,,,53980,1,1,1
2,,,,,,,,,2,,,53981,2,1,2
1,18,3,1,1,30,1,1,1,2,,,53982,1,1,1
2,,,,,,,,,2,,,53984,3,1,3
1,28,3,2,,,,,,2,,,53985,1,1,1
2,,,,,,,,,2,,,53986,2,1,2
2,,,,,,,,,2,,,53987,1,1,1
1,14,3,1,2,,,,,1,18,2,53988,3,1,3
2,,,,,,,,,2,,,53989,2,1,2
2,,,,,,,,,2,,,53990,2,1,2
1,15,3,2,,,,,,2,,,53991,1,1,1
1,18,3,2,,,,,,2,,,53992,2,1,2
2,,,,,,,,,2,,,53993,1,1,1
1,20,3,2,,,,,,2,,,53994,2,1,2
2,,,,,,,,,2,,,53995,1,1,1
1,15,3,2,,,,,,2,,,53996,1,1,1
1,25,3,2,,,,,,2,,,53997,1,1,1
2,,,,,,,,,2,,,53998,2,1,2
2,,,,,,,,,2,,,53999,1,1,1
1,18,3,1,1,4,1,3,,2,,,54000,3,1,3
2,,,,,,,,,2,,,54001,1,1,1
2,,,,,,,,,2,,,54003,1,1,1
2,,,,,,,,,2,,,54004,3,1,3
2,,,,,,,,,2,,,54006,2,1,2
1,13,3,1,1,2,2,,,2,,,54008,4,1,4
2,,,,,,,,,2,,,54009,2,1,2
2,,,,,,,,,2,,,54010,1,1,1
2,,,,,,,,,2,,,54012,4,1,4
2,,,,,,,,,2,,,54013,2,1,2
1,16,3,2,,,,,,2,,,54014,2,1,2
2,,,,,,,,,2,,,54015,1,1,1
1,16,1,1,1,4,1,2,,2,,,54016,5,1,5
1,20,3,1,1,30,1,1,10,2,,,54017,1,1,1
2,,,,,,,,,2,,,54018,2,1,2
1,18,3,2,,,,,,2,,,54019,3,1,3
1,14,3,2,,,,,,2,,,54020,1,1,1
1,16,3,2,,,,,,2,,,54023,2,1,2
1,16,3,2,,,,,,2,,,54024,2,1,2
1,24,3,1,1,30,1,1,1,2,,,54025,2,1,2
1,20,3,2,,,,,,2,,,54026,2,1,2
1,17,3,2,,,,,,2,,,54027,1,1,1
2,,,,,,,,,2,,,54028,2,1,2
1,19,3,2,,,,,,2,,,54029,2,1,2
1,18,3,2,,,,,,2,,,54030,1,1,1
1,19,3,2,,,,,,2,,,54031,2,1,2
2,,,,,,,,,1,14,2,54034,2,1,2
2,,,,,,,,,2,,,54035,4,1,4
1,18,3,2,,,,,,2,,,54038,1,1,1
2,,,,,,,,,2,,,54039,2,1,2
2,,,,,,,,,2,,,54040,1,1,1
2,,,,,,,,,2,,,54041,2,1,2
2,,,,,,,,,2,,,54042,1,1,1
1,16,3,1,1,10,1,2,,1,24,2,54044,1,1,1
1,16,3,2,,,,,,2,,,54045,2,1,2
2,,,,,,,,,2,,,54046,1,1,1
1,14,3,2,,,,,,2,,,54047,1,1,1
1,25,3,1,1,30,1,1,4,2,,,54051,2,1,2
2,,,,,,,,,2,,,54053,1,1,1
1,19,3,1,2,,,,,2,,,54054,1,1,1
2,,,,,,,,,2,,,54055,2,1,2
2,,,,,,,,,2,,,54057,1,1,1
2,,,,,,,,,2,,,54058,1,1,1
2,,,,,,,,,2,,,54059,2,1,2
1,17,3,2,,,,,,2,,,54060,3,1,3
2,,,,,,,,,2,,,54061,2,1,2
1,21,3,2,,,,,,2,,,54063,1,1,1
2,,,,,,,,,2,,,54064,2,1,2
2,,,,,,,,,2,,,54065,1,1,1
1,7,3,2,,,,,,2,,,54066,1,1,1
2,,,,,,,,,2,,,54069,1,1,1
2,,,,,,,,,2,,,54070,1,1,1
1,20,3,1,1,30,1,1,5,2,,,54072,1,1,1
2,,,,,,,,,2,,,54073,1,1,1
1,22,3,2,,,,,,2,,,54074,3,1,3
2,,,,,,,,,2,,,54075,3,1,3
1,18,3,2,,,,,,2,,,54076,2,1,2
1,16,3,2,,,,,,2,,,54077,1,1,1
2,,,,,,,,,2,,,54079,1,1,1
1,17,3,2,,,,,,2,,,54080,1,1,1
2,,,,,,,,,2,,,54082,2,1,2
2,,,,,,,,,2,,,54084,1,1,1
1,14,3,1,1,2,2,,,2,,,54087,1,1,1
2,,,,,,,,,2,,,54088,1,1,1
2,,,,,,,,,2,,,54089,2,1,2
2,,,,,,,,,2,,,54091,1,1,1
1,18,3,2,,,,,,2,,,54092,2,1,2
2,,,,,,,,,2,,,54094,1,1,1
1,13,3,2,,,,,,2,,,54095,2,1,2
2,,,,,,,,,1,21,2,54097,5,1,5
2,,,,,,,,,2,,,54098,2,1,2
2,,,,,,,,,2,,,54099,1,1,1
1,15,3,2,,,,,,2,,,54100,1,1,1
2,,,,,,,,,2,,,54101,2,1,2
1,16,3,1,1,30,1,1,6,2,,,54102,1,1,1
2,,,,,,,,,2,,,54106,2,1,2
2,,,,,,,,,2,,,54107,3,1,3
2,,,,,,,,,2,,,54108,4,1,4
1,14,3,2,,,,,,2,,,54109,3,1,3
1,16,3,1,2,,,,,2,,,54111,3,1,3
1,12,3,2,,,,,,2,,,54113,1,1,1
2,,,,,,,,,2,,,54114,3,1,3
2,,,,,,,,,2,,,54115,2,1,2
1,14,3,2,,,,,,2,,,54116,1,1,1
2,,,,,,,,,2,,,54118,2,1,2
2,,,,,,,,,2,,,54119,2,1,2
2,,,,,,,,,2,,,54120,1,1,1
1,20,3,1,1,30,1,1,4,2,,,54121,1,1,1
1,17,3,2,,,,,,2,,,54122,2,1,2
2,,,,,,,,,2,,,54123,4,1,4
2,,,,,,,,,2,,,54125,2,1,2
2,,,,,,,,,2,,,54126,2,1,2
2,,,,,,,,,2,,,54127,2,1,2
1,17,3,1,1,2,2,,,2,,,54129,3,1,3
2,,,,,,,,,2,,,54130,2,1,2
1,15,3,2,,,,,,1,13,2,54131,7,1,7
1,16,3,2,,,,,,1,20,2,54133,5,1,5
1,16,3,2,,,,,,2,,,54134,3,1,3
2,,,,,,,,,2,,,54135,1,1,1
2,,,,,,,,,2,,,54136,1,1,1
1,14,3,2,,,,,,2,,,54137,1,1,1
1,17,3,1,1,30,1,1,20,2,,,54139,2,1,2
1,19,3,1,2,,,,,1,27,2,54141,2,1,2
1,25,3,2,,,,,,2,,,54142,1,1,1
1,15,3,1,1,1,2,,,1,18,2,54143,1,1,1
2,,,,,,,,,2,,,54144,1,1,1
1,20,3,1,1,30,1,1,2,2,,,54145,2,1,2
1,16,3,1,1,8,1,2,,2,,,54146,4,1,4
1,19,3,2,,,,,,2,,,54148,1,1,1
1,17,3,2,,,,,,2,,,54149,2,1,2
1,18,3,2,,,,,,2,,,54151,2,1,2
1,18,3,1,1,30,1,1,4,2,,,54152,4,1,4
1,21,3,2,,,,,,2,,,54153,1,1,1
2,,,,,,,,,2,,,54156,1,1,1
2,,,,,,,,,2,,,54157,1,1,1
2,,,,,,,,,2,,,54158,2,1,2
2,,,,,,,,,2,,,54159,3,1,3
2,,,,,,,,,2,,,54160,2,1,2
1,20,3,2,,,,,,2,,,54161,2,1,2
1,11,3,2,,,,,,2,,,54163,1,1,1
2,,,,,,,,,2,,,54164,4,1,4
2,,,,,,,,,2,,,54165,1,1,1
1,25,3,1,1,30,1,1,2,2,,,54166,1,1,1
2,,,,,,,,,2,,,54168,1,1,1
1,20,3,1,1,30,1,1,3,2,,,54169,1,1,1
2,,,,,,,,,1,17,2,54172,2,1,2
2,,,,,,,,,2,,,54173,2,1,2
2,,,,,,,,,2,,,54174,2,1,2
2,,,,,,,,,2,,,54175,1,1,1
1,12,3,1,1,4,1,2,,2,,,54177,3,1,3
2,,,,,,,,,2,,,54178,2,1,2
1,18,3,1,1,30,1,1,1,2,,,54179,2,1,2
1,13,3,1,1,8,1,2,,2,,,54180,2,1,2
1,15,3,2,,,,,,2,,,54181,2,1,2
1,10,3,1,1,30,1,1,10,2,,,54183,2,1,2
2,,,,,,,,,2,,,54184,1,1,1
1,23,2,2,,,,,,1,18,2,54185,1,1,1
2,,,,,,,,,2,,,54188,4,1,4
2,,,,,,,,,2,,,54190,2,1,2
2,,,,,,,,,2,,,54191,4,1,4
1,18,3,2,,,,,,2,,,54192,2,1,2
2,,,,,,,,,2,,,54193,2,1,2
2,,,,,,,,,2,,,54194,1,1,1
2,,,,,,,,,2,,,54195,3,1,3
2,,,,,,,,,2,,,54197,10,1,10
2,,,,,,,,,2,,,54198,3,1,3
2,,,,,,,,,2,,,54200,2,1,2
2,,,,,,,,,2,,,54201,1,1,1
1,18,3,2,,,,,,2,,,54204,2,1,2
1,15,3,2,,,,,,1,16,1,54205,3,1,3
2,,,,,,,,,2,,,54207,4,1,4
2,,,,,,,,,2,,,54208,2,1,2
2,,,,,,,,,2,,,54209,1,1,1
2,,,,,,,,,2,,,54210,1,1,1
2,,,,,,,,,2,,,54211,2,1,2
2,,,,,,,,,2,,,54212,1,1,1
1,20,3,2,,,,,,2,,,54213,1,1,1
1,16,3,2,,,,,,2,,,54214,1,1,1
1,16,3,2,,,,,,2,,,54215,4,1,4
2,,,,,,,,,2,,,54216,2,1,2
2,,,,,,,,,2,,,54217,3,1,3
1,20,3,2,,,,,,2,,,54218,1,1,1
1,15,3,1,1,30,1,1,1,2,,,54219,2,1,2
2,,,,,,,,,2,,,54220,2,1,2
2,,,,,,,,,2,,,54222,2,1,2
2,,,,,,,,,2,,,54225,3,1,3
2,,,,,,,,,2,,,54226,1,1,1
2,,,,,,,,,2,,,54227,2,1,2
1,18,3,2,,,,,,2,,,54228,2,1,2
2,,,,,,,,,2,,,54230,3,1,3
2,,,,,,,,,2,,,54231,2,1,2
2,,,,,,,,,2,,,54232,1,1,1
2,,,,,,,,,1,16,2,54233,3,1,3
2,,,,,,,,,2,,,54234,1,1,1
2,,,,,,,,,2,,,54235,1,1,1
1,16,3,1,1,30,1,1,20,1,61,2,54236,1,1,1
1,15,3,1,1,30,1,1,2,2,,,54237,2,1,2
1,16,3,1,2,,,,,2,,,54240,1,1,1
2,,,,,,,,,2,,,54241,2,1,2
2,,,,,,,,,2,,,54244,2,1,2
2,,,,,,,,,2,,,54245,3,1,3
2,,,,,,,,,2,,,54246,1,1,1
2,,,,,,,,,2,,,54248,1,1,1
2,,,,,,,,,2,,,54249,2,1,2
1,25,3,1,1,30,1,1,10,2,,,54250,1,1,1
2,,,,,,,,,2,,,54251,1,1,1
1,20,3,2,,,,,,2,,,54252,2,1,2
2,,,,,,,,,2,,,54255,1,1,1
1,14,3,1,1,30,1,1,3,2,,,54256,1,1,1
2,,,,,,,,,2,,,54257,2,1,2
2,,,,,,,,,2,,,54258,2,1,2
1,11,3,2,,,,,,2,,,54260,2,1,2
2,,,,,,,,,2,,,54261,3,1,3
2,,,,,,,,,2,,,54262,2,1,2
2,,,,,,,,,2,,,54264,2,1,2
1,17,3,1,2,,,,,1,19,2,54266,3,1,3
1,17,3,2,,,,,,2,,,54268,1,1,1
1,14,3,2,,,,,,2,,,54270,2,1,2
2,,,,,,,,,2,,,54271,2,1,2
2,,,,,,,,,2,,,54272,3,1,3
2,,,,,,,,,2,,,54273,2,1,2
2,,,,,,,,,2,,,54275,1,1,1
2,,,,,,,,,2,,,54277,2,1,2
1,16,3,2,,,,,,2,,,54279,1,1,1
2,,,,,,,,,2,,,54280,3,1,3
2,,,,,,,,,2,,,54281,2,1,2
2,,,,,,,,,2,,,54282,3,1,3
1,17,3,2,,,,,,2,,,54284,1,1,1
1,18,1,1,1,1,1,3,,1,22,2,54285,2,1,2
2,,,,,,,,,2,,,54286,1,1,1
2,,,,,,,,,2,,,54287,2,1,2
2,,,,,,,,,2,,,54288,1,1,1
1,25,3,2,,,,,,2,,,54289,1,1,1
2,,,,,,,,,2,,,54290,1,1,1
1,14,3,1,1,2,1,2,,2,,,54291,2,1,2
2,,,,,,,,,2,,,54292,1,1,1
2,,,,,,,,,2,,,54294,4,1,4
1,18,3,2,,,,,,2,,,54295,1,1,1
2,,,,,,,,,2,,,54297,1,1,1
1,18,3,2,,,,,,1,22,2,54298,1,1,1
2,,,,,,,,,2,,,54300,1,1,1
2,,,,,,,,,2,,,54301,1,1,1
